"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US05029","Conway County, Arkansas","8370","225","2110","207","580","123","4929","270","7","12","0","21","617","127","0","21","108","56","19","22",
"0500000US05031","Craighead County, Arkansas","38081","551","15459","742","2113","251","19983","905","6","10","0","27","431","142","0","27","38","33","51","41",
"0500000US05033","Crawford County, Arkansas","23490","457","8802","495","1008","203","11764","543","57","55","0","27","1601","307","0","27","169","112","89","58",
"0500000US05035","Crittenden County, Arkansas","18253","408","9508","433","1105","191","7465","427","32","22","0","24","50","28","0","24","39","28","54","46",
"0500000US05037","Cross County, Arkansas","6882","184","2001","235","1122","167","3621","225","33","37","0","18","96","52","0","18","0","18","9","16",
"0500000US05039","Dallas County, Arkansas","3322","179","1165","178","364","88","1452","169","0","16","0","16","289","113","0","16","21","29","31","30",
"0500000US05041","Desha County, Arkansas","5166","207","2298","227","492","96","2317","267","8","9","0","18","34","21","0","18","10","13","7","13",
"0500000US05043","Drew County, Arkansas","7344","226","2029","257","978","142","3978","323","0","18","0","18","294","100","9","16","48","37","8","14",
"0500000US05045","Faulkner County, Arkansas","42964","619","14694","625","1791","294","25520","757","15","23","0","27","764","173","0","27","69","41","111","56",
"0500000US05047","Franklin County, Arkansas","6783","264","2467","305","240","109","3466","269","0","18","0","18","563","153","0","18","33","31","14","22",
"0500000US05049","Fulton County, Arkansas","5312","231","147","72","1578","232","2415","222","12","10","0","18","1092","204","0","18","36","46","32","29",
"0500000US05051","Garland County, Arkansas","39876","744","12803","704","1475","244","24183","715","52","40","0","27","1195","290","0","27","90","51","78","53",
"0500000US05053","Grant County, Arkansas","6798","211","2522","265","525","115","3276","267","8","13","0","18","413","121","0","18","34","37","20","21",
"0500000US05055","Greene County, Arkansas","16610","295","2799","373","1525","241","11491","374","99","52","31","48","603","141","0","24","18","17","44","36",
"0500000US05057","Hempstead County, Arkansas","8115","317","3929","296","455","137","3342","378","22","25","0","21","324","103","0","21","20","25","23","26",
"0500000US05059","Hot Spring County, Arkansas","12027","388","4407","350","1245","192","5681","347","23","29","0","24","651","165","0","24","17","19","3","5",
"0500000US05061","Howard County, Arkansas","5085","224","1862","218","227","78","2610","254","8","13","0","18","362","101","0","18","0","18","16","24",
"0500000US05063","Independence County, Arkansas","14405","315","4280","297","2386","348","6675","418","20","24","0","24","984","218","0","24","7","7","53","42",
"0500000US05065","Izard County, Arkansas","5656","232","615","126","1724","210","2444","230","16","23","0","18","832","158","0","18","5","7","20","19",
"0500000US05067","Jackson County, Arkansas","6402","282","3310","274","633","113","2192","218","23","35","6","10","228","74","0","18","3","5","7","7",
"0500000US05069","Jefferson County, Arkansas","28488","621","13215","627","996","186","13681","675","26","28","0","27","440","123","0","27","62","65","68","49",
"0500000US05071","Johnson County, Arkansas","10023","239","2576","260","493","138","5937","343","3","4","0","21","870","204","0","21","119","83","25","25",
"0500000US05073","Lafayette County, Arkansas","2827","170","1219","138","122","48","1359","163","2","3","0","16","121","45","0","16","0","16","4","8",
"0500000US05075","Lawrence County, Arkansas","6630","253","3005","231","1205","159","1727","181","16","19","0","18","669","114","0","18","6","6","2","3",
"0500000US05077","Lee County, Arkansas","3488","173","1273","165","629","113","1495","175","6","8","0","18","78","38","0","18","7","7","0","18",
"0500000US05079","Lincoln County, Arkansas","4195","212","835","122","855","175","2253","244","0","18","0","18","195","80","0","18","57","37","0","18",
"0500000US05081","Little River County, Arkansas","5241","235","2016","246","365","133","2518","240","0","18","0","18","320","109","0","18","22","18","0","18",
"0500000US05083","Logan County, Arkansas","8439","280","3088","286","536","130","3981","267","0","21","0","21","766","167","0","21","30","25","38","44",
"0500000US05085","Lonoke County, Arkansas","25572","343","8033","395","1005","191","16025","501","64","56","0","27","409","116","0","27","22","26","14","14",
"0500000US05087","Madison County, Arkansas","6152","192","1107","176","1381","201","1885","249","9","13","0","18","1753","232","0","18","17","19","0","18",
"0500000US05089","Marion County, Arkansas","6912","277","869","119","1547","242","3305","256","20","27","0","18","1152","223","14","17","5","8","0","18",
"0500000US05091","Miller County, Arkansas","16946","393","7005","456","395","122","9137","465","0","24","0","24","361","132","0","24","42","39","6","8",
"0500000US05093","Mississippi County, Arkansas","17188","336","8878","483","1034","152","7118","438","9","13","0","24","107","71","0","24","8","8","34","31",
"0500000US05095","Monroe County, Arkansas","3374","160","1442","174","402","92","1485","187","15","23","0","16","20","15","0","16","5","9","5","10",
"0500000US05097","Montgomery County, Arkansas","3813","225","613","113","856","155","1466","171","2","3","0","16","850","146","0","16","22","23","4","6",
"0500000US05099","Nevada County, Arkansas","3596","169","1494","164","379","108","1432","187","33","45","0","16","256","96","0","16","2","6","0","16",
"0500000US05101","Newton County, Arkansas","3346","159","37","29","1017","131","1009","121","0","16","1","2","1282","157","0","16","0","16","0","16",
"0500000US05103","Ouachita County, Arkansas","10502","327","5263","349","863","180","3865","324","0","21","0","21","437","130","0","21","53","38","21","23",
"0500000US05105","Perry County, Arkansas","3926","172","348","67","759","151","2330","223","0","18","0","18","432","117","0","18","1","4","56","48",
"0500000US05107","Phillips County, Arkansas","8291","260","4622","337","729","175","2861","291","0","21","0","21","71","47","0","21","0","21","8","14",
"0500000US05109","Pike County, Arkansas","4352","175","1268","154","745","141","1876","181","0","18","0","18","432","84","0","18","31","24","0","18",
"0500000US05111","Poinsett County, Arkansas","9314","300","4027","244","1082","149","3957","297","22","26","0","21","217","86","0","21","2","3","7","8",
"0500000US05113","Polk County, Arkansas","7994","292","1700","201","1314","170","3637","289","13","22","0","21","1246","207","8","14","43","29","33","30",
"0500000US05115","Pope County, Arkansas","22776","456","6848","402","564","121","14093","616","8","12","0","27","985","179","0","27","155","83","123","70",
"0500000US05117","Prairie County, Arkansas","3776","128","1097","136","478","97","2034","145","0","16","0","16","141","46","0","16","0","16","26","34",
"0500000US05119","Pulaski County, Arkansas","153323","1420","87821","1214","2754","354","61376","1396","128","103","0","27","934","195","22","36","43","30","245","108",
"0500000US05121","Randolph County, Arkansas","7293","252","2345","216","1649","241","1881","249","67","46","0","18","1301","231","0","18","27","36","23","30",
"0500000US05123","St. Francis County, Arkansas","9351","315","3717","325","1174","202","4236","333","18","27","0","21","132","57","16","18","25","27","33","39",
"0500000US05125","Saline County, Arkansas","41702","525","18212","677","1366","241","21027","706","0","27","0","27","958","199","0","27","52","59","87","57",
"0500000US05127","Scott County, Arkansas","4125","191","781","126","440","123","2240","223","0","18","0","18","564","127","0","18","100","57","0","18",
"0500000US05129","Searcy County, Arkansas","3179","199","198","89","857","143","1198","152","0","16","0","16","897","163","0","16","19","12","10","20",
"0500000US05131","Sebastian County, Arkansas","49424","564","25615","884","809","182","22035","936","96","69","1","4","727","161","0","27","70","67","71","54",
"0500000US05133","Sevier County, Arkansas","5918","197","1093","186","518","136","3873","227","0","18","0","18","414","113","0","18","7","12","13","21",
"0500000US05135","Sharp County, Arkansas","7053","261","477","102","2177","252","3466","284","0","18","0","18","873","172","2","4","37","44","21","18",
"0500000US05137","Stone County, Arkansas","5267","230","427","147","1954","250","1755","254","21","29","0","18","1110","190","0","18","0","18","0","18",
"0500000US05139","Union County, Arkansas","16689","364","8127","489","970","230","7150","377","0","24","0","24","368","102","0","24","4","8","70","59",
"0500000US05141","Van Buren County, Arkansas","7077","276","768","118","1188","202","3572","269","3","5","0","18","1111","208","0","18","432","132","3","11",
"0500000US05143","Washington County, Arkansas","80457","872","41703","964","3225","368","31944","1023","61","66","0","27","3161","340","7","10","187","71","169","86",
"0500000US05145","White County, Arkansas","29447","499","8518","543","2436","330","17434","779","18","24","0","27","976","224","2","4","41","44","22","27",
"0500000US05147","Woodruff County, Arkansas","3055","135","1328","139","278","79","1338","141","0","16","0","16","90","43","0","16","21","21","0","16",
"0500000US05149","Yell County, Arkansas","7825","221","1887","243","674","160","4651","271","0","21","0","21","569","124","0","21","28","32","16","18",
"0500000US06001","Alameda County, California","551734","1946","393643","2397","6253","501","137573","2084","532","157","60","34","2338","304","966","189","1045","222","9324","682",
"0500000US06003","Alpine County, California","377","67","18","11","177","47","17","11","13","16","0","12","147","44","0","12","5","8","0","12",
"0500000US06005","Amador County, California","13939","333","3567","341","3961","380","2791","315","96","65","0","26","2940","374","23","27","502","164","59","44",
"0500000US06007","Butte County, California","85215","881","43992","1029","8017","550","22146","707","170","80","0","29","9697","643","155","78","551","187","487","175",
"0500000US06009","Calaveras County, California","18608","488","3393","390","7038","486","2925","375","329","136","50","76","4347","461","42","50","461","184","23","29",
"0500000US06011","Colusa County, California","6912","183","3600","250","545","104","1979","204","43","30","0","23","455","105","15","19","158","78","117","72",
"0500000US06013","Contra Costa County, California","380183","1319","271315","2376","4875","443","95810","2038","214","107","0","29","2508","335","780","185","852","233","3829","497",
"0500000US06015","Del Norte County, California","9527","369","804","205","444","157","5384","352","1180","205","0","23","1338","240","0","23","229","96","148","86",
"0500000US06017","El Dorado County, California","67220","856","22327","707","18011","836","13915","807","770","207","21","31","10326","670","261","122","1419","296","170","92",
"0500000US06019","Fresno County, California","292550","1334","161243","2008","14203","663","105325","1982","275","108","170","91","5057","437","842","216","2493","359","2942","389",
"0500000US06021","Glenn County, California","9561","234","3984","304","1104","139","2693","292","76","46","0","23","1558","213","21","32","31","24","94","73",
"0500000US06023","Humboldt County, California","53130","697","31635","804","3270","301","7003","490","635","126","5","7","9567","520","101","56","275","80","639","180",
"0500000US06025","Imperial County, California","46952","699","12269","574","989","200","29179","719","20","22","21","33","142","71","12","10","194","85","4126","430",
"0500000US06027","Inyo County, California","7891","202","1318","221","2188","236","1650","222","618","122","0","19","1783","198","0","19","295","82","39","35",
"0500000US06029","Kern County, California","257737","1392","181268","1764","10488","606","53141","1434","262","123","12","17","5002","552","443","165","3771","468","3350","507",
"0500000US06031","Kings County, California","41108","617","30258","799","2149","255","7696","546","35","32","0","29","544","105","54","66","216","79","156","68",
"0500000US06033","Lake County, California","26771","692","1906","315","8035","615","9222","791","3782","414","0","29","3248","388","24","31","381","117","173","86",
"0500000US06035","Lassen County, California","9821","441","2268","229","991","166","1328","261","1596","194","0","26","3357","288","31","28","234","139","16","13",
"0500000US06037","Los Angeles County, California","3242391","5245","2180476","5906","39133","1381","818677","4596","2061","353","88","65","7672","493","2640","291","3705","430","187939","2466",
"0500000US06039","Madera County, California","42723","729","14657","742","10340","548","10935","776","104","58","0","29","5166","476","50","54","590","169","881","217",
