"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US01105","Perry County, Alabama","3828","309","1248","187","1000","157","1477","248","50","70","0","119","53","59","0","119","0","119","0","119",
"0500000US01107","Pickens County, Alabama","8008","241","1709","228","2004","282","4004","305","27","22","0","119","257","98","0","119","0","119","7","10",
"0500000US01109","Pike County, Alabama","13013","349","1945","251","1831","220","8861","425","68","52","0","119","153","72","0","119","26","32","129","94",
"0500000US01111","Randolph County, Alabama","8529","320","1142","179","2608","280","4190","357","32","31","0","119","475","131","0","119","69","48","13","17",
"0500000US01113","Russell County, Alabama","20174","448","4038","363","2393","260","13308","517","32","34","0","119","249","86","0","119","41","47","113","63",
"0500000US01115","St. Clair County, Alabama","29574","621","8795","536","3310","426","16792","704","69","56","0","119","575","170","0","119","5","8","28","35",
"0500000US01117","Shelby County, Alabama","71759","678","28910","704","3697","436","38325","959","139","89","9","16","560","187","0","119","52","40","67","44",
"0500000US01119","Sumter County, Alabama","4952","312","604","226","1301","223","2812","313","11","21","0","119","215","98","9","16","0","119","0","119",
"0500000US01121","Talladega County, Alabama","31151","638","8730","556","4734","490","17022","722","126","82","0","119","539","175","0","119","0","119","0","119",
"0500000US01123","Tallapoosa County, Alabama","16282","415","2941","299","2891","328","9925","436","51","36","0","119","388","123","10","18","23","25","53","40",
"0500000US01125","Tuscaloosa County, Alabama","69175","1049","23796","875","2795","327","42041","1086","26","25","0","119","369","111","0","119","12","17","136","60",
"0500000US01127","Walker County, Alabama","25800","506","3896","358","2929","281","18497","559","98","62","22","23","237","99","0","119","0","119","121","67",
"0500000US01129","Washington County, Alabama","6672","268","682","191","1532","277","3995","301","0","119","0","119","441","149","0","119","10","16","12","21",
"0500000US01131","Wilcox County, Alabama","3732","282","439","120","1092","151","2063","241","46","33","0","119","78","41","0","119","0","119","14","20",
"0500000US01133","Winston County, Alabama","9478","514","1886","298","2217","297","4895","447","0","119","47","50","351","109","0","119","60","70","22","34",
"0500000US02013","Aleutians East Borough, Alaska","267","135","3","5","5","6","7","6","248","129","0","109","4","6","0","109","0","109","0","109",
"0500000US02016","Aleutians West Census Area, Alaska","521","290","11","11","11","8","36","28","455","252","0","109","5","9","0","109","3","4","0","109",
"0500000US02020","Anchorage Municipality, Alaska","104315","958","86565","1032","752","162","13616","904","1912","317","7","14","555","164","11","20","484","125","413","114",
"0500000US02050","Bethel Census Area, Alaska","4291","165","37","35","9","11","109","60","3700","168","0","109","436","73","0","109","0","109","0","109",
"0500000US02060","Bristol Bay Borough, Alaska","410","77","0","109","0","109","0","109","406","77","0","109","4","5","0","109","0","109","0","109",
"0500000US02068","Denali Borough, Alaska","428","190","7","11","24","27","17","19","276","122","36","30","68","39","0","109","0","109","0","109",
"0500000US02070","Dillingham Census Area, Alaska","1408","70","27","18","0","109","19","12","1247","78","0","109","111","33","4","6","0","109","0","109",
"0500000US02090","Fairbanks North Star Borough, Alaska","34596","733","1486","220","578","169","1715","267","27495","632","733","199","2028","355","9","14","354","104","198","83",
"0500000US02100","Haines Borough, Alaska","744","276","3","5","0","109","3","5","556","210","0","109","176","96","0","109","6","10","0","109",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","1004","108","14","15","19","15","27","21","683","101","0","109","261","71","0","109","0","109","0","109",
"0500000US02110","Juneau City and Borough, Alaska","12005","270","215","77","448","141","2438","229","8320","315","3","4","447","129","0","109","110","62","24","19",
"0500000US02122","Kenai Peninsula Borough, Alaska","22303","410","10868","388","1327","200","1129","184","6876","385","51","30","1926","228","0","109","110","56","16","21",
"0500000US02130","Ketchikan Gateway Borough, Alaska","5629","197","122","81","81","44","846","200","4134","299","0","109","393","133","0","109","46","41","7","12",
"0500000US02150","Kodiak Island Borough, Alaska","4409","484","103","72","165","113","334","144","3608","467","7","16","124","55","0","109","58","44","10","18",
"0500000US02164","Lake and Peninsula Borough, Alaska","492","136","11","11","5","8","11","10","406","114","0","109","59","31","0","109","0","109","0","109",
"0500000US02170","Matanuska-Susitna Borough, Alaska","29361","371","20724","379","345","96","1273","194","4791","344","42","31","1959","203","0","109","151","75","76","56",
"0500000US02180","Nome Census Area, Alaska","2693","186","12","13","33","39","74","44","2440","188","0","109","112","28","0","109","22","28","0","109",
"0500000US02185","North Slope Borough, Alaska","1976","112","894","113","0","109","115","66","951","95","0","109","4","7","0","109","0","109","12","16",
"0500000US02188","Northwest Arctic Borough, Alaska","1802","97","28","18","5","8","38","18","1611","89","0","109","114","36","0","109","6","8","0","109",
"0500000US02195","Petersburg Census Area, Alaska","1559","129","76","55","19","21","279","108","977","152","0","109","208","79","0","109","0","109","0","109",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","2386","104","29","19","53","31","157","44","1356","121","4","6","777","94","0","109","3","4","7","8",
"0500000US02220","Sitka City and Borough, Alaska","3729","130","36","33","132","66","854","185","2562","204","0","109","127","65","0","109","18","32","0","109",
"0500000US02230","Skagway Municipality, Alaska","386","122","15","15","11","16","7","15","324","98","0","109","25","18","0","109","4","8","0","109",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","2485","174","137","74","13","20","131","84","1575","156","0","109","621","114","0","109","8","15","0","109",
"0500000US02261","Valdez-Cordova Census Area, Alaska","3941","144","150","54","125","78","99","59","2912","181","8","11","634","151","0","109","5","8","8","16",
"0500000US02270","Wade Hampton Census Area, Alaska","1728","63","38","21","7","8","18","13","1367","68","0","109","294","43","0","109","4","5","0","109",
"0500000US02275","Wrangell City and Borough, Alaska","996","97","0","109","23","24","285","99","483","111","0","109","180","62","0","109","25","27","0","109",
"0500000US02282","Yakutat City and Borough, Alaska","257","65","6","12","0","109","8","8","224","63","0","109","19","15","0","109","0","109","0","109",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","2127","79","20","18","6","8","11","11","1083","79","8","8","999","74","0","109","0","109","0","109",
"0500000US04001","Apache County, Arizona","18859","555","1810","232","3152","346","2545","356","91","87","82","44","10812","462","18","17","315","98","34","26",
"0500000US04003","Cochise County, Arizona","48935","923","27385","897","7383","489","12142","738","71","49","0","132","1159","217","169","107","344","120","282","120",
"0500000US04005","Coconino County, Arizona","45478","950","24314","926","4136","486","8412","606","51","41","94","65","7738","510","136","59","548","202","49","49",
"0500000US04007","Gila County, Arizona","19704","545","9450","524","2413","348","5511","489","38","39","10","17","1931","284","0","132","274","96","77","58",
"0500000US04009","Graham County, Arizona","10822","332","6475","403","876","148","2884","334","0","132","0","132","443","118","4","11","69","64","71","48",
"0500000US04011","Greenlee County, Arizona","3327","172","2428","204","119","47","524","119","17","23","0","132","176","64","0","132","41","35","22","30",
"0500000US04012","La Paz County, Arizona","10158","462","1440","221","2732","356","5602","485","3","5","0","132","187","138","0","132","27","26","167","93",
"0500000US04013","Maricopa County, Arizona","1382002","5043","399564","3675","11767","694","958397","4285","612","202","85","62","2030","282","434","132","938","207","8175","609",
"0500000US04015","Mohave County, Arizona","80361","1185","29924","1069","4641","412","40741","1025","54","58","27","24","1954","319","34","29","2331","437","655","237",
"0500000US04017","Navajo County, Arizona","35366","841","11256","545","4846","523","5949","550","87","53","253","85","11433","738","33","38","1388","305","121","86",
"0500000US04019","Pima County, Arizona","381880","2193","219312","2214","10096","614","147487","2378","284","105","20","30","2217","279","217","98","307","122","1940","297",
"0500000US04021","Pinal County, Arizona","118826","1602","43169","1212","4747","531","69306","1480","98","74","23","37","657","226","9","15","119","69","698","206",
"0500000US04023","Santa Cruz County, Arizona","12078","493","4666","409","1900","238","5201","439","0","132","0","132","163","79","20","16","11","12","117","75",
"0500000US04025","Yavapai County, Arizona","89109","1290","47622","1200","15134","778","20815","979","237","113","0","132","4119","547","136","72","821","175","225","130",
"0500000US04027","Yuma County, Arizona","69563","1074","14587","862","4757","423","39793","1203","22","26","0","132","265","116","27","23","164","95","9948","816",
"0500000US05001","Arkansas County, Arkansas","8202","299","3756","303","762","153","3381","329","22","17","0","119","205","76","0","119","53","39","23","24",
"0500000US05003","Ashley County, Arkansas","8901","303","3537","329","1178","188","3732","332","2","4","0","119","384","123","0","119","68","79","0","119",
"0500000US05005","Baxter County, Arkansas","18744","423","5890","374","2803","306","8678","501","33","28","0","119","1176","203","8","12","75","51","81","44",
"0500000US05007","Benton County, Arkansas","78947","888","38818","916","7288","518","28570","817","93","58","0","119","3627","399","9","15","322","140","220","134",
"0500000US05009","Boone County, Arkansas","14317","334","4715","386","2516","308","5816","446","22","30","22","33","1161","211","0","119","51","31","14","23",
"0500000US05011","Bradley County, Arkansas","4877","481","1442","299","869","176","2090","269","0","119","0","119","359","120","0","119","117","95","0","119",
"0500000US05013","Calhoun County, Arkansas","2123","115","751","111","554","109","672","108","0","119","0","119","133","52","0","119","13","19","0","119",
"0500000US05015","Carroll County, Arkansas","11437","403","3364","319","2258","297","4557","380","38","32","0","119","1104","184","0","119","116","86","0","119",
"0500000US05017","Chicot County, Arkansas","4705","186","1876","195","756","134","1970","229","0","119","0","119","57","44","0","119","46","42","0","119",
"0500000US05019","Clark County, Arkansas","8348","827","3568","448","770","146","3583","524","0","119","0","119","376","117","0","119","36","32","15","19",
"0500000US05021","Clay County, Arkansas","6787","214","2862","181","1877","203","1746","182","0","119","0","119","293","75","0","119","2","6","7","11",
"0500000US05023","Cleburne County, Arkansas","10755","558","2302","340","2833","225","4622","348","46","34","0","119","927","165","12","18","2","4","11","18",
"0500000US05025","Cleveland County, Arkansas","3309","142","540","103","513","96","1964","162","0","119","0","119","261","90","0","119","23","22","8","14",
"0500000US05027","Columbia County, Arkansas","9895","363","4819","306","691","151","4027","295","0","119","0","119","315","113","0","119","37","47","6","10",
"0500000US05029","Conway County, Arkansas","8235","263","2591","246","675","127","4121","310","54","48","0","119","692","153","0","119","79","72","23","25",
"0500000US05031","Craighead County, Arkansas","35864","587","17159","731","2891","312","15269","774","13","16","12","18","368","141","0","119","55","46","97","66",
"0500000US05033","Crawford County, Arkansas","22882","379","8919","460","1629","263","10641","530","247","116","0","119","1367","253","20","32","6","11","53","51",
"0500000US05035","Crittenden County, Arkansas","18717","303","9634","428","1285","198","7501","431","44","31","0","119","158","63","0","119","57","40","38","38",
"0500000US05037","Cross County, Arkansas","6638","262","2346","229","1259","154","2814","258","42","44","0","119","177","90","0","119","0","119","0","119",
"0500000US05039","Dallas County, Arkansas","3160","326","960","222","502","133","1273","241","6","12","0","119","415","122","0","119","4","6","0","119",
"0500000US05041","Desha County, Arkansas","5302","209","2063","204","602","130","2483","238","0","119","0","119","110","57","0","119","44","40","0","119",
"0500000US05043","Drew County, Arkansas","7383","291","3019","292","1267","186","2665","328","0","119","0","119","378","136","7","12","47","34","0","119",
"0500000US05045","Faulkner County, Arkansas","40928","612","15140","682","2263","261","22162","763","71","42","0","119","1160","204","0","119","29","32","103","70",
"0500000US05047","Franklin County, Arkansas","6741","272","2325","258","399","161","3285","321","0","119","0","119","689","181","0","119","43","40","0","119",
"0500000US05049","Fulton County, Arkansas","4823","272","106","59","1678","260","1975","253","20","25","0","119","1033","226","0","119","6","7","5","8",
"0500000US05051","Garland County, Arkansas","40146","771","14767","638","2220","322","21667","773","73","49","0","119","1225","255","0","119","78","71","116","67",
"0500000US05053","Grant County, Arkansas","6761","206","2895","272","725","197","2706","256","41","56","0","119","355","110","0","119","39","34","0","119",
"0500000US05055","Greene County, Arkansas","16154","373","3411","343","2311","255","9775","462","26","27","0","119","568","130","0","119","30","34","33","37",
"0500000US05057","Hempstead County, Arkansas","8715","515","3920","483","699","151","3653","313","0","119","0","119","429","134","0","119","14","18","0","119",
"0500000US05059","Hot Spring County, Arkansas","11942","346","4556","341","1331","193","5350","348","26","28","0","119","650","162","8","13","0","119","21","24",
"0500000US05061","Howard County, Arkansas","5158","216","2039","200","404","120","2321","258","0","119","0","119","394","109","0","119","0","119","0","119",
"0500000US05063","Independence County, Arkansas","14799","319","4755","405","3347","301","5544","474","32","31","0","119","1069","195","0","119","40","28","12","19",
"0500000US05065","Izard County, Arkansas","5762","222","474","106","1753","243","2750","230","36","38","0","119","703","142","0","119","46","38","0","119",
"0500000US05067","Jackson County, Arkansas","6391","235","3478","231","753","126","1922","209","0","119","0","119","222","77","7","11","0","119","9","15",
"0500000US05069","Jefferson County, Arkansas","28048","771","13608","573","1217","181","12423","609","105","94","0","119","558","144","0","119","112","81","25","27",
"0500000US05071","Johnson County, Arkansas","9350","284","2843","283","413","102","5251","291","10","13","0","119","670","187","0","119","138","72","25","33",
"0500000US05073","Lafayette County, Arkansas","2775","190","1218","159","206","79","1097","139","0","119","0","119","181","74","0","119","69","83","4","7",
"0500000US05075","Lawrence County, Arkansas","6768","296","3394","230","1578","203","1127","165","16","18","12","19","605","126","0","119","5","6","31","35",
"0500000US05077","Lee County, Arkansas","3516","219","1439","209","497","109","1507","197","0","119","0","119","67","61","0","119","0","119","6","12",
"0500000US05079","Lincoln County, Arkansas","4057","191","1218","164","802","152","1726","238","0","119","0","119","196","85","0","119","115","73","0","119",
"0500000US05081","Little River County, Arkansas","5405","210","2056","277","330","92","2693","261","0","119","0","119","295","103","0","119","29","33","2","3",
"0500000US05083","Logan County, Arkansas","8323","234","2870","256","595","119","4084","301","2","4","0","119","737","132","0","119","35","39","0","119",
"0500000US05085","Lonoke County, Arkansas","24136","416","8656","405","1459","232","13353","494","73","60","0","119","512","132","13","21","37","41","33","29",
"0500000US05087","Madison County, Arkansas","5762","285","1221","178","1223","213","1617","259","26","28","0","119","1652","246","0","119","23","32","0","119",
"0500000US05089","Marion County, Arkansas","7239","268","1102","187","1761","266","3199","334","17","28","0","119","1160","187","0","119","0","119","0","119",
"0500000US05091","Miller County, Arkansas","16577","353","6910","398","547","139","8605","418","0","119","0","119","472","133","8","12","17","27","18","19",
"0500000US05093","Mississippi County, Arkansas","17202","394","9949","494","1294","170","5688","387","32","46","0","119","113","62","1","4","48","32","77","75",
"0500000US05095","Monroe County, Arkansas","3453","167","1437","189","594","125","1299","182","0","119","0","119","107","52","0","119","0","119","16","16",
"0500000US05097","Montgomery County, Arkansas","3753","242","590","94","855","156","1630","230","0","119","0","119","604","125","0","119","55","54","19","29",
"0500000US05099","Nevada County, Arkansas","3782","247","1844","196","401","114","1237","150","0","119","0","119","285","94","0","119","0","119","15","23",
"0500000US05101","Newton County, Arkansas","3555","183","159","70","1268","166","983","157","10","10","0","119","1135","153","0","119","0","119","0","119",
"0500000US05103","Ouachita County, Arkansas","10714","380","5793","320","832","140","3626","357","0","119","0","119","441","133","0","119","6","10","16","19",
"0500000US05105","Perry County, Arkansas","3952","193","328","72","827","160","2160","195","4","6","0","119","622","142","0","119","3","7","8","12",
"0500000US05107","Phillips County, Arkansas","8325","283","4829","294","1176","206","2199","265","51","49","0","119","33","31","0","119","11","13","26","30",
"0500000US05109","Pike County, Arkansas","4137","171","1338","162","655","147","1634","171","2","4","0","119","449","118","0","119","53","41","6","9",
"0500000US05111","Poinsett County, Arkansas","9545","252","4382","268","1456","198","3342","256","9","13","0","119","347","114","0","119","9","10","0","119",
"0500000US05113","Polk County, Arkansas","8156","292","1716","238","1668","208","3366","326","18","28","0","119","1287","217","0","119","84","53","17","20",
"0500000US05115","Pope County, Arkansas","22535","743","7209","472","906","203","12959","555","23","25","0","119","1360","210","0","119","14","18","64","52",
"0500000US05117","Prairie County, Arkansas","3563","198","1166","149","529","129","1667","181","12","18","0","119","182","71","0","119","0","119","7","11",
"0500000US05119","Pulaski County, Arkansas","155160","1075","92698","1292","2862","341","58333","1182","96","60","0","119","803","212","17","28","145","92","206","101",
"0500000US05121","Randolph County, Arkansas","7255","268","2421","276","2280","258","1336","223","66","48","0","119","1052","181","0","119","84","56","16","24",
"0500000US05123","St. Francis County, Arkansas","9086","302","3936","292","1093","162","3803","279","18","24","0","119","197","78","0","119","15","18","24","37",
"0500000US05125","Saline County, Arkansas","39103","692","17682","662","1895","276","18227","692","60","50","0","119","1127","237","13","21","11","18","88","59",
"0500000US05127","Scott County, Arkansas","4341","193","984","201","491","143","2049","218","42","32","0","119","695","166","15","24","33","35","32","32",
"0500000US05129","Searcy County, Arkansas","3457","199","271","95","996","168","1174","205","0","119","0","119","1006","170","0","119","3","5","7","11",
"0500000US05131","Sebastian County, Arkansas","48572","679","26701","696","1218","220","19719","780","81","67","0","119","817","160","0","119","0","119","36","31",
"0500000US05133","Sevier County, Arkansas","5849","203","1449","195","544","159","3596","275","0","119","0","119","251","89","0","119","9","15","0","119",
"0500000US05135","Sharp County, Arkansas","7189","358","449","109","2580","290","3126","269","0","119","0","119","1002","176","0","119","21","24","11","16",
"0500000US05137","Stone County, Arkansas","4966","294","330","127","1921","277","1540","257","0","119","0","119","1154","227","0","119","21","28","0","119",
"0500000US05139","Union County, Arkansas","16787","421","8768","434","1168","221","6450","391","20","26","0","119","320","89","10","16","0","119","51","53",
"0500000US05141","Van Buren County, Arkansas","7065","363","887","154","1882","307","3017","373","15","24","0","119","1212","250","0","119","31","26","21","29",
"0500000US05143","Washington County, Arkansas","75564","1019","39605","988","4138","421","28695","967","76","40","0","119","2806","320","11","18","136","72","97","62",
"0500000US05145","White County, Arkansas","29049","462","9953","496","3252","320","14360","587","21","24","0","119","1381","217","5","6","62","56","15","20",
"0500000US05147","Woodruff County, Arkansas","3323","123","1588","174","349","120","1305","165","3","4","0","119","67","54","0","119","11","14","0","119",
"0500000US05149","Yell County, Arkansas","7912","257","2162","272","962","172","3943","320","6","12","9","14","788","179","0","119","25","39","17","22",
"0500000US06001","Alameda County, California","532026","2366","386949","2786","5830","390","128564","2384","542","167","15","20","2423","367","503","143","1125","219","6075","516",
"0500000US06003","Alpine County, California","410","84","10","8","108","42","22","15","32","15","5","12","210","61","3","5","20","14","0","132",
"0500000US06005","Amador County, California","14715","444","3664","309","4556","410","2801","389","115","64","0","132","3282","379","36","42","243","112","18","28",
"0500000US06007","Butte County, California","85465","936","46230","1062","7789","543","20277","711","315","122","0","132","9572","588","26","25","546","203","710","215",
"0500000US06009","Calaveras County, California","18794","611","2810","333","7980","502","3163","474","305","162","0","132","3972","459","22","36","484","176","58","59",
"0500000US06011","Colusa County, California","6972","607","3524","428","791","169","1777","305","35","36","0","132","766","147","0","132","16","21","63","53",
"0500000US06013","Contra Costa County, California","368087","1516","271676","2107","4586","432","84867","1885","317","105","57","80","3027","382","187","101","1108","282","2262","414",
"0500000US06015","Del Norte County, California","9906","269","708","187","344","112","4904","391","1540","260","0","132","1908","283","0","132","376","145","126","93",
"0500000US06017","El Dorado County, California","68394","784","22305","753","20895","821","12920","681","915","196","0","132","9880","566","52","38","1278","225","149","84",
"0500000US06019","Fresno County, California","283836","1408","159758","1756","14807","735","97551","1584","310","128","68","62","5894","475","147","76","2977","424","2324","408",
"0500000US06021","Glenn County, California","9660","247","4504","310","1037","180","2383","260","37","30","0","132","1463","233","0","132","128","73","108","82",
"0500000US06023","Humboldt County, California","54276","600","32884","805","4404","349","6683","580","655","122","5","8","8697","511","12","21","444","141","492","155",
"0500000US06025","Imperial County, California","47304","673","15208","656","933","186","28318","893","59","37","0","132","180","76","10","16","93","68","2503","331",
"0500000US06027","Inyo County, California","7982","215","1142","158","2609","251","1409","196","725","152","0","132","1688","170","8","12","342","100","59","45",
"0500000US06029","Kern County, California","248057","1704","182488","1913","12031","685","44099","1494","337","131","7","12","4799","500","47","38","2363","392","1886","291",
"0500000US06031","Kings County, California","40606","743","31087","779","1922","252","6587","549","70","61","0","132","360","88","0","132","423","136","157","71",
"0500000US06033","Lake County, California","25180","633","1991","376","7580","571","7524","687","4425","475","0","132","3180","414","0","132","443","147","37","43",
"0500000US06035","Lassen County, California","10276","505","2733","379","1475","241","1236","229","1973","263","0","132","2739","344","0","132","111","72","9","10",
"0500000US06037","Los Angeles County, California","3217889","5500","2246350","6436","36215","1414","736737","5399","2583","333","154","83","9517","680","1854","231","3101","426","181378","3446",
