"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US01081","Lee County, Alabama","65166","693","11140","885","1942","415","51341","1012","13","25","0","30","163","97","0","30","117","82","450","191",
"0500000US01083","Limestone County, Alabama","38572","695","5654","556","2429","481","30059","934","85","58","57","48","144","102","0","30","78","80","66","49",
"0500000US01085","Lowndes County, Alabama","4001","178","235","75","1227","189","2488","235","0","20","0","20","22","18","0","20","13","17","16","17",
"0500000US01087","Macon County, Alabama","7131","226","2395","206","1074","175","3513","249","0","20","0","20","16","19","0","20","113","105","20","21",
"0500000US01089","Madison County, Alabama","159569","857","34195","1405","4881","582","118522","1665","157","91","3","5","755","359","6","10","35","34","1015","400",
"0500000US01091","Marengo County, Alabama","7379","301","1226","226","946","183","5028","370","0","20","0","20","136","75","0","20","0","20","43","28",
"0500000US01093","Marion County, Alabama","11018","405","4279","453","545","149","5986","478","8","14","0","24","143","70","0","24","3","6","54","69",
"0500000US01095","Marshall County, Alabama","35930","477","9373","559","1555","295","24377","736","15","15","13","22","332","123","0","30","24","17","241","125",
"0500000US01097","Mobile County, Alabama","159605","1257","54600","1505","2286","341","101029","1802","130","87","58","94","520","169","13","21","131","81","838","190",
"0500000US01099","Monroe County, Alabama","7298","308","801","188","567","167","5799","369","20","29","0","20","64","47","0","20","5","8","42","37",
"0500000US01101","Montgomery County, Alabama","89721","828","41219","1190","1842","342","45883","1273","71","51","8","13","224","103","12","19","43","31","419","189",
"0500000US01103","Morgan County, Alabama","48004","547","9417","698","2505","389","35184","802","21","27","0","30","492","170","0","30","73","104","312","130",
"0500000US01105","Perry County, Alabama","3075","234","786","212","410","153","1727","223","22","32","0","18","130","108","0","18","0","18","0","18",
"0500000US01107","Pickens County, Alabama","7083","216","1300","217","980","160","4432","257","23","21","0","20","276","107","0","20","15","16","57","38",
"0500000US01109","Pike County, Alabama","11996","443","1862","263","560","120","9352","490","25","32","0","27","88","56","7","9","21","17","81","54",
"0500000US01111","Randolph County, Alabama","8729","436","762","192","2083","314","5553","355","45","59","0","24","221","101","0","24","50","55","15","18",
"0500000US01113","Russell County, Alabama","23462","538","3770","555","1285","283","18007","804","153","148","0","30","75","53","0","30","32","41","140","110",
"0500000US01115","St. Clair County, Alabama","33838","473","8608","675","2354","453","22534","865","0","30","0","30","180","110","0","30","31","47","131","82",
"0500000US01117","Shelby County, Alabama","83776","713","34235","1023","2737","376","46004","1314","35","35","0","30","224","91","0","30","45","44","496","184",
"0500000US01119","Sumter County, Alabama","4798","218","337","131","1049","219","3158","333","51","65","0","20","177","84","0","20","7","12","19","28",
"0500000US01121","Talladega County, Alabama","32359","575","7040","655","3723","475","20851","860","118","78","0","30","392","121","0","30","0","30","235","118",
"0500000US01123","Tallapoosa County, Alabama","16438","514","2005","356","1948","309","12020","642","23","32","0","27","285","132","0","27","78","58","79","51",
"0500000US01125","Tuscaloosa County, Alabama","84743","788","23297","1062","1970","334","58847","1149","30","26","5","9","354","134","13","24","64","45","163","87",
"0500000US01127","Walker County, Alabama","24718","459","3009","388","1524","238","19484","646","90","71","0","30","422","170","16","31","38","55","135","65",
"0500000US01129","Washington County, Alabama","5506","256","362","108","637","186","4233","294","0","20","0","20","258","89","0","20","0","20","16","20",
"0500000US01131","Wilcox County, Alabama","3579","237","227","78","861","171","2369","246","11","18","0","20","59","51","0","20","24","22","28","27",
"0500000US01133","Winston County, Alabama","9103","351","1293","218","1594","251","5703","406","0","24","0","24","445","153","0","24","0","24","68","77",
"0500000US02013","Aleutians East Borough, Alaska","899","88","0","10","0","10","88","37","802","84","0","10","9","7","0","10","0","10","0","10",
"0500000US02016","Aleutians West Census Area, Alaska","969","117","18","11","15","9","40","16","872","90","4","6","3","5","0","15","17","17","0","15",
"0500000US02020","Anchorage Municipality, Alaska","107134","887","84724","1386","2001","348","16540","1102","2145","329","13","24","483","174","28","6","536","180","664","163",
"0500000US02050","Bethel Census Area, Alaska","4565","116","17","20","27","38","147","57","4043","136","2","3","318","47","0","16","0","16","11","17",
"0500000US02060","Bristol Bay Borough, Alaska","284","36","4","5","11","10","3","4","252","34","0","10","10","7","0","10","4","5","0","10",
"0500000US02063","Chugach Census Area, Alaska","2755","134","166","55","181","88","125","67","2049","168","34","49","185","104","0","15","15","18","0","15",
"0500000US02066","Copper River Census Area, Alaska","1090","105","4","6","7","7","52","29","699","105","6","9","285","76","0","10","3","4","34","30",
"0500000US02068","Denali Borough, Alaska","525","89","9","12","0","10","0","10","359","78","50","33","100","28","0","10","0","10","7","11",
"0500000US02070","Dillingham Census Area, Alaska","1384","759","13","15","0","10","50","29","1256","679","3","6","60","56","0","10","2","4","0","10",
"0500000US02090","Fairbanks North Star Borough, Alaska","35824","687","2862","466","863","255","3907","470","25409","898","230","93","1480","377","7","13","691","197","375","122",
"0500000US02100","Haines Borough, Alaska","786","103","18","22","19","20","13","11","405","99","0","10","264","77","0","10","57","47","10","14",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","867","90","14","14","12","9","16","11","494","61","0","10","324","63","0","10","7","8","0","10",
"0500000US02110","Juneau City and Borough, Alaska","13017","205","718","183","589","161","4149","394","6797","395","0","22","289","150","6","8","363","115","106","69",
"0500000US02122","Kenai Peninsula Borough, Alaska","23201","460","12142","555","871","171","1888","322","5809","387","55","21","2106","255","8","9","234","89","88","64",
"0500000US02130","Ketchikan Gateway Borough, Alaska","5568","117","159","64","218","58","2121","173","2632","181","2","4","293","85","0","16","106","54","37","27",
"0500000US02150","Kodiak Island Borough, Alaska","4415","243","223","89","142","71","699","168","2976","235","33","27","250","104","0","16","40","30","52","53",
"0500000US02158","Kusilvak Census Area, Alaska","1864","59","4","5","3","4","23","19","1540","71","9","11","285","51","0","15","0","15","0","15",
"0500000US02164","Lake and Peninsula Borough, Alaska","326","35","0","10","1","3","9","7","290","34","1","2","22","10","0","10","2","4","1","5",
"0500000US02170","Matanuska-Susitna Borough, Alaska","39290","319","27962","474","578","117","2916","252","5051","362","90","40","2302","249","6","9","270","105","115","56",
"0500000US02180","Nome Census Area, Alaska","2786","103","7","11","22","14","53","32","2551","124","0","16","150","33","0","16","3","6","0","16",
"0500000US02185","North Slope Borough, Alaska","2168","120","1300","138","35","46","192","86","602","115","1","3","26","46","0","16","12","8","0","16",
"0500000US02188","Northwest Arctic Borough, Alaska","1776","54","3","4","0","15","20","13","1535","57","2","4","207","44","3","4","6","6","0","15",
"0500000US02195","Petersburg Borough, Alaska","1254","102","31","23","13","9","620","81","518","95","0","10","47","14","0","10","22","12","3","3",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","2334","101","24","16","141","32","323","56","847","87","0","15","957","101","5","6","37","16","0","15",
"0500000US02220","Sitka City and Borough, Alaska","3459","146","89","50","134","47","1393","162","1650","144","0","15","140","70","3","4","33","26","17","12",
"0500000US02230","Skagway Municipality, Alaska","410","65","0","10","0","10","16","11","355","65","0","10","33","11","0","10","4","5","2","3",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","2189","118","45","31","2","4","40","32","1276","122","19","20","768","102","0","15","39","35","0","15",
"0500000US02275","Wrangell City and Borough, Alaska","928","69","0","10","7","8","574","74","273","56","1","3","73","31","0","10","0","10","0","10",
"0500000US02282","Yakutat City and Borough, Alaska","231","47","2","4","0","10","4","7","195","52","0","10","30","15","0","10","0","10","0","10",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","2078","78","11","11","4","6","28","18","993","84","12","9","1025","84","0","15","5","6","0","15",
"0500000US04001","Apache County, Arizona","19786","310","1162","145","2734","275","3330","310","5","7","23","18","12077","400","38","45","269","97","148","88",
"0500000US04003","Cochise County, Arizona","49680","691","25710","833","5908","543","16372","1041","6","11","0","32","993","233","308","165","127","69","256","106",
"0500000US04005","Coconino County, Arizona","51993","724","25437","866","4651","489","12644","850","154","84","5","7","7898","557","89","57","837","267","278","159",
"0500000US04007","Gila County, Arizona","22714","655","8553","615","2400","423","8946","611","204","152","0","32","1964","290","67","44","398","168","182","93",
"0500000US04009","Graham County, Arizona","12018","269","6230","403","552","118","4312","439","183","123","0","29","361","114","35","29","268","151","77","61",
"0500000US04011","Greenlee County, Arizona","3304","189","1988","222","162","82","1026","186","10","16","8","14","98","66","0","19","12","16","0","19",
"0500000US04012","La Paz County, Arizona","8911","370","867","146","1124","256","6325","415","131","128","4","7","101","68","10","12","275","165","74","60",
"0500000US04013","Maricopa County, Arizona","1665560","3490","456184","4431","16944","1100","1157040","5328","1084","239","317","197","1997","383","14476","1014","2006","378","15512","1083",
"0500000US04015","Mohave County, Arizona","95169","1146","31501","1210","6107","673","54086","1635","196","145","0","32","1694","288","811","226","142","74","632","142",
"0500000US04017","Navajo County, Arizona","37565","771","10696","562","4963","590","7785","567","49","44","20","20","13247","667","165","101","419","145","221","125",
"0500000US04019","Pima County, Arizona","423075","1882","218162","2729","9717","710","184932","2646","171","93","172","123","1561","292","4159","612","679","216","3522","439",
"0500000US04021","Pinal County, Arizona","151490","1024","50388","1500","3694","540","93847","1805","169","88","0","32","611","202","1533","412","273","170","975","238",
"0500000US04023","Santa Cruz County, Arizona","16651","314","4930","453","1427","232","9596","567","6","9","0","29","373","137","81","75","49","45","189","98",
"0500000US04025","Yavapai County, Arizona","106542","949","53538","1302","14599","1072","32329","1454","224","93","0","32","4159","499","672","170","615","215","406","188",
"0500000US04027","Yuma County, Arizona","74678","1004","13787","829","2912","433","52237","1157","15","13","0","32","129","78","630","163","350","166","4618","622",
"0500000US05001","Arkansas County, Arkansas","6559","324","2201","237","417","130","3820","302","2","3","0","20","81","45","0","20","18","17","20","27",
"0500000US05003","Ashley County, Arkansas","7194","281","2826","262","499","126","3613","309","0","20","0","20","111","49","0","20","87","56","58","83",
"0500000US05005","Baxter County, Arkansas","19021","406","5179","453","2124","307","10604","587","36","51","0","27","823","228","0","27","96","68","159","117",
"0500000US05007","Benton County, Arkansas","104164","889","48887","1403","7149","557","44431","1421","54","87","0","30","2835","431","138","102","345","127","325","162",
"0500000US05009","Boone County, Arkansas","15172","411","4949","466","1956","270","6927","527","0","27","0","27","1264","348","0","27","19","24","57","47",
"0500000US05011","Bradley County, Arkansas","3587","180","989","142","525","148","1942","164","1","3","0","20","113","60","8","13","0","20","9","18",
"0500000US05013","Calhoun County, Arkansas","1498","131","432","95","175","65","829","141","0","13","0","13","54","32","0","13","8","12","0","13",
"0500000US05015","Carroll County, Arkansas","11357","337","2917","351","2097","317","5381","425","71","82","0","24","809","199","12","19","41","56","29","45",
"0500000US05017","Chicot County, Arkansas","4008","192","1497","238","500","125","1960","231","0","20","0","20","25","18","0","20","18","24","8","12",
"0500000US05019","Clark County, Arkansas","7955","264","2400","287","563","208","4477","334","0","24","0","24","472","180","0","24","24","38","19","20",
"0500000US05021","Clay County, Arkansas","6063","200","2557","223","1287","160","1968","235","0","20","0","20","209","83","0","20","7","10","35","27",
"0500000US05023","Cleburne County, Arkansas","10626","363","2093","278","1905","268","6161","459","0","24","0","24","384","103","7","13","51","36","25","25",
"0500000US05025","Cleveland County, Arkansas","2742","148","423","108","582","114","1587","156","0","18","0","18","79","40","24","31","42","50","5","9",
"0500000US05027","Columbia County, Arkansas","7826","394","2832","382","338","142","4522","382","39","57","0","24","86","68","0","24","9","16","0","24",
"0500000US05029","Conway County, Arkansas","8422","228","2024","247","575","139","5206","294","133","99","0","24","467","144","7","13","6","11","4","8",
"0500000US05031","Craighead County, Arkansas","42351","656","15293","712","2269","402","24236","921","24","30","9","14","174","93","0","30","112","86","234","153",
"0500000US05033","Crawford County, Arkansas","22731","459","8742","566","849","212","11799","636","0","30","0","30","1127","271","15","24","106","84","93","76",
"0500000US05035","Crittenden County, Arkansas","18587","341","8235","540","772","129","9369","546","0","27","0","27","105","45","11","18","13","17","82","71",
"0500000US05037","Cross County, Arkansas","6564","211","1909","256","784","179","3771","278","8","10","0","20","52","32","0","20","0","20","40","36",
"0500000US05039","Dallas County, Arkansas","2289","182","691","144","297","76","1213","190","3","4","0","18","85","38","0","18","0","18","0","18",
"0500000US05041","Desha County, Arkansas","4603","204","1984","215","273","100","2332","251","0","20","0","20","2","6","0","20","0","20","12","12",
"0500000US05043","Drew County, Arkansas","6913","248","1928","243","741","155","4013","321","0","20","0","20","125","68","22","32","18","22","66","54",
"0500000US05045","Faulkner County, Arkansas","47396","591","14494","754","1536","293","30387","758","5","9","0","30","704","197","21","25","31","44","218","123",
"0500000US05047","Franklin County, Arkansas","6705","270","2090","299","184","91","4047","319","8","14","0","20","328","96","0","20","6","13","42","38",
"0500000US05049","Fulton County, Arkansas","4780","213","110","80","1322","240","2743","252","2","4","0","20","595","155","0","20","4","6","4","7",
"0500000US05051","Garland County, Arkansas","43220","771","13111","740","1575","334","27541","1002","23","26","0","30","814","217","0","30","22","34","134","97",
"0500000US05053","Grant County, Arkansas","6856","227","2591","314","462","151","3547","350","0","20","0","20","208","87","10","14","0","20","38","37",
"0500000US05055","Greene County, Arkansas","17741","347","2236","378","1528","266","13375","545","0","27","0","27","470","183","0","27","4","6","128","75",
"0500000US05057","Hempstead County, Arkansas","7355","274","3116","296","398","166","3460","370","0","24","0","24","343","143","0","24","10","14","28","42",
"0500000US05059","Hot Spring County, Arkansas","11900","371","3805","377","645","180","6579","427","8","13","0","27","821","223","6","10","8","14","28","27",
"0500000US05061","Howard County, Arkansas","5224","211","1582","202","178","98","3133","263","0","20","0","20","277","136","15","22","10","16","29","26",
"0500000US05063","Independence County, Arkansas","14417","438","4011","441","1983","323","7647","475","0","27","0","27","698","175","8","13","37","49","33","30",
"0500000US05065","Izard County, Arkansas","4850","236","447","107","1121","198","2798","233","0","20","0","20","456","131","0","20","15","22","13","14",
"0500000US05067","Jackson County, Arkansas","6116","203","2979","268","388","108","2647","273","0","20","0","20","90","45","10","14","2","3","0","20",
"0500000US05069","Jefferson County, Arkansas","24278","559","10447","600","953","236","12536","660","15","20","3","5","130","68","0","30","21","24","173","144",
"0500000US05071","Johnson County, Arkansas","9899","251","2482","253","690","215","5966","332","11","14","0","24","366","107","26","25","315","150","43","37",
"0500000US05073","Lafayette County, Arkansas","2547","180","864","122","241","95","1382","165","15","19","0","18","19","22","0","18","26","34","0","18",
"0500000US05075","Lawrence County, Arkansas","6359","197","2981","201","1029","133","1876","220","0","20","0","20","424","116","2","3","28","28","19","15",
"0500000US05077","Lee County, Arkansas","2586","166","1045","160","463","101","1026","147","15","19","0","18","29","25","0","18","8","10","0","18",
"0500000US05079","Lincoln County, Arkansas","3378","215","790","163","391","129","2141","208","0","20","0","20","51","38","0","20","5","9","0","20",
"0500000US05081","Little River County, Arkansas","4734","239","1402","243","161","92","2894","274","0","20","0","20","259","100","0","20","13","19","5","8",
"0500000US05083","Logan County, Arkansas","8405","288","2519","265","331","103","4774","331","43","40","0","24","613","179","0","24","91","67","34","26",
"0500000US05085","Lonoke County, Arkansas","27582","419","8520","562","944","231","17342","626","0","30","0","30","643","235","16","20","76","75","41","35",
"0500000US05087","Madison County, Arkansas","6250","242","1232","191","1377","248","2231","319","7","13","0","20","1348","204","11","12","34","35","10","23",
"0500000US05089","Marion County, Arkansas","7140","317","732","107","1362","219","3989","315","4","8","0","20","896","181","0","20","121","117","36","33",
"0500000US05091","Miller County, Arkansas","15863","454","5590","432","475","217","9490","620","0","27","0","27","243","135","0","27","0","27","65","58",
"0500000US05093","Mississippi County, Arkansas","15005","518","7389","491","744","160","6644","562","0","27","0","27","86","88","0","27","52","43","90","56",
"0500000US05095","Monroe County, Arkansas","2826","147","904","156","278","92","1608","165","0","18","0","18","26","28","0","18","7","10","3","5",
"0500000US05097","Montgomery County, Arkansas","3589","215","732","136","495","122","1705","199","0","18","0","18","481","118","0","18","146","91","30","44",
"0500000US05099","Nevada County, Arkansas","3154","261","1236","227","302","101","1509","250","0","18","0","18","101","82","0","18","0","18","6","9",
"0500000US05101","Newton County, Arkansas","2905","179","121","72","776","165","1185","185","0","18","0","18","795","181","0","18","2","3","26","34",
"0500000US05103","Ouachita County, Arkansas","8459","439","4183","413","492","191","3311","345","0","24","0","24","417","133","0","24","31","36","25","28",
"0500000US05105","Perry County, Arkansas","3829","201","288","87","796","188","2481","211","13","18","0","20","234","86","0","20","12","18","5","9",
"0500000US05107","Phillips County, Arkansas","6180","276","3386","329","593","139","2130","308","0","20","0","20","71","54","0","20","0","20","0","20",
"0500000US05109","Pike County, Arkansas","4007","186","1074","153","433","100","2107","206","0","20","0","20","366","101","7","11","15","16","5","10",
"0500000US05111","Poinsett County, Arkansas","9082","246","3599","297","844","172","4505","351","12","22","0","24","84","57","1","2","2","3","35","24",
"0500000US05113","Polk County, Arkansas","7717","264","1494","236","891","158","4022","326","27","43","0","20","1072","174","0","20","157","106","54","43",
"0500000US05115","Pope County, Arkansas","23684","541","5753","594","611","257","16418","744","31","27","0","30","688","173","3","6","155","94","25","28",
"0500000US05117","Prairie County, Arkansas","3314","166","733","141","450","131","1978","239","0","18","20","33","112","65","0","18","21","23","0","18",
"0500000US05119","Pulaski County, Arkansas","167768","1245","83585","2016","3289","580","79046","1870","100","69","0","30","558","172","46","49","64","61","1080","315",
"0500000US05121","Randolph County, Arkansas","7190","295","2851","328","1869","293","1813","274","54","50","0","20","516","141","0","20","29","30","58","60",
"0500000US05123","St. Francis County, Arkansas","8102","305","2719","306","834","189","4410","355","0","24","0","24","60","58","35","30","20","23","24","29",
"0500000US05125","Saline County, Arkansas","48465","493","18312","1002","1585","275","27593","1033","46","42","0","30","787","296","50","70","17","26","75","68",
"0500000US05127","Scott County, Arkansas","3901","209","625","125","394","100","2137","217","49","50","0","18","516","140","47","58","125","78","8","12",
"0500000US05129","Searcy County, Arkansas","2948","179","52","29","891","150","1330","152","0","18","0","18","667","145","0","18","0","18","8","9",
"0500000US05131","Sebastian County, Arkansas","51862","600","24376","875","668","189","25760","956","102","86","0","30","617","228","27","31","146","93","166","108",
"0500000US05133","Sevier County, Arkansas","5543","252","1059","204","144","87","4014","306","0","20","0","20","286","100","12","17","20","25","8","24",
"0500000US05135","Sharp County, Arkansas","6901","318","391","104","2010","263","3985","297","15","16","0","20","477","125","0","20","20","25","3","6",
"0500000US05137","Stone County, Arkansas","4731","285","400","135","1768","292","1986","292","5","8","0","20","542","149","0","20","13","12","17","30",
"0500000US05139","Union County, Arkansas","14940","369","6538","450","624","177","7450","522","0","27","0","27","194","85","0","27","81","81","53","44",
"0500000US05141","Van Buren County, Arkansas","6833","309","809","166","1580","280","3851","315","28","28","0","20","470","113","0","20","53","54","42","46",
"0500000US05143","Washington County, Arkansas","93781","896","44194","1380","3442","434","43076","1326","85","86","0","30","2518","350","86","70","97","54","283","125",
"0500000US05145","White County, Arkansas","28788","537","7258","604","2085","361","18677","787","16","18","0","30","626","186","9","14","43","57","74","42",
"0500000US05147","Woodruff County, Arkansas","2626","124","980","134","181","68","1415","129","13","18","0","18","29","23","0","18","0","18","8","12",
"0500000US05149","Yell County, Arkansas","7751","286","1754","247","589","168","4949","302","0","24","0","24","359","117","0","24","50","42","50","43",
"0500000US06001","Alameda County, California","585818","1633","395708","2677","9878","715","160795","2454","457","130","142","81","1182","245","3826","427","1036","244","12794","842",
"0500000US06003","Alpine County, California","435","72","19","17","181","51","38","28","14","14","0","13","127","43","24","23","32","21","0","13",
"0500000US06005","Amador County, California","15745","433","3962","383","4275","417","4059","528","66","69","0","28","2745","353","293","169","303","154","42","47",
"0500000US06007","Butte County, California","83319","903","38712","1374","8346","686","27222","1104","143","67","25","40","6415","594","1387","260","485","145","584","205",
"0500000US06009","Calaveras County, California","17198","559","3373","458","6670","566","2948","417","187","153","0","28","3416","429","269","124","254","98","81","71",
"0500000US06011","Colusa County, California","7432","182","3297","268","547","128","2722","288","67","52","0","25","323","89","175","67","267","143","34","34",
"0500000US06013","Contra Costa County, California","408537","1056","274915","2991","7328","667","111439","2900","308","131","193","99","1885","403","6755","703","863","255","4851","596",
"0500000US06015","Del Norte County, California","9530","265","505","142","281","99","5741","409","1392","272","0","25","1427","264","42","39","30","35","112","101",
"0500000US06017","El Dorado County, California","75190","847","25479","888","22088","970","15781","989","418","142","0","31","8707","673","1129","232","1263","304","325","154",
"0500000US06019","Fresno County, California","318322","1104","171848","2506","16024","740","114148","2733","725","284","0","31","3653","417","7590","733","1596","395","2738","459",
"0500000US06021","Glenn County, California","9742","209","3764","335","1141","183","3242","340","24","22","9","14","1087","156","224","106","121","92","130","93",
"0500000US06023","Humboldt County, California","54495","612","29910","922","4370","383","9372","760","390","132","0","31","9104","599","423","114","366","144","560","234",
"0500000US06025","Imperial County, California","47024","737","18738","1086","1084","228","24824","1187","13","22","0","31","117","101","79","61","86","79","2083","328",
"0500000US06027","Inyo County, California","7849","199","1160","260","1667","248","1489","220","604","173","2","3","2269","260","41","25","573","164","44","35",
"0500000US06029","Kern County, California","277499","1252","164506","2911","9872","748","87761","2528","399","159","34","37","3943","505","4312","476","2943","477","3729","517",
"0500000US06031","Kings County, California","43594","511","30362","928","1993","271","9719","787","38","40","0","31","156","97","585","203","224","119","517","233",
"0500000US06033","Lake County, California","26487","550","1388","312","6943","575","10245","649","2448","339","18","25","4068","527","272","125","943","258","162","109",
"0500000US06035","Lassen County, California","8925","269","1701","234","1137","190","1360","203","1450","205","0","28","3034","246","11","13","201","95","31","26",
"0500000US06037","Los Angeles County, California","3363093","4811","2147846","6728","55952","1912","934648","6244","2949","387","414","152","6410","650","14849","880","5863","555","194162","3153",
