"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US01043","Cullman County, Alabama","31364","560","3490","389","5013","463","21925","712","253","130","43","52","522","159","0","89","10","15","108","64",
"0500000US01045","Dale County, Alabama","19454","416","2041","240","873","168","16318","465","15","20","0","89","152","71","0","89","16","20","39","26",
"0500000US01047","Dallas County, Alabama","16913","409","7245","443","2310","284","7091","494","26","33","0","89","198","123","0","89","15","24","28","30",
"0500000US01049","DeKalb County, Alabama","26196","549","2861","289","6542","562","15709","641","132","68","17","27","874","217","0","89","23","19","38","36",
"0500000US01051","Elmore County, Alabama","28085","703","5022","347","4315","464","18428","696","31","27","0","89","195","114","0","89","38","38","56","44",
"0500000US01053","Escambia County, Alabama","13860","408","2237","262","991","202","10321","414","34","40","0","89","256","120","0","89","7","11","14","21",
"0500000US01055","Etowah County, Alabama","41160","570","17887","757","3025","330","19422","693","62","64","0","89","669","175","0","89","8","13","87","79",
"0500000US01057","Fayette County, Alabama","7240","200","1692","240","1239","192","3993","256","35","42","0","89","268","102","0","89","2","4","11","16",
"0500000US01059","Franklin County, Alabama","12376","301","5053","378","1441","220","5524","421","132","98","0","89","189","92","0","89","21","23","16","18",
"0500000US01061","Geneva County, Alabama","10892","274","911","207","1175","177","8619","342","1","7","0","89","129","64","0","89","12","19","45","40",
"0500000US01063","Greene County, Alabama","3357","207","655","156","1066","186","1531","200","22","24","0","89","83","56","0","89","0","89","0","89",
"0500000US01065","Hale County, Alabama","5858","233","1227","172","1328","177","3053","231","50","45","12","17","188","78","0","89","0","89","0","89",
"0500000US01067","Henry County, Alabama","6783","305","608","178","559","181","5516","306","22","32","0","89","36","32","0","89","3","6","39","46",
"0500000US01069","Houston County, Alabama","38500","373","2368","164","1082","135","34636","419","126","43","2","3","98","32","0","89","4","5","184","39",
"0500000US01071","Jackson County, Alabama","21629","360","2906","311","3951","398","13842","531","135","76","0","89","718","152","0","89","18","16","59","48",
"0500000US01073","Jefferson County, Alabama","259394","2090","154029","1773","4394","485","99107","1732","686","196","4","7","468","117","43","37","219","117","444","143",
"0500000US01075","Lamar County, Alabama","6016","215","1550","211","1042","195","3137","286","17","27","0","89","252","112","0","89","12","15","6","9",
"0500000US01077","Lauderdale County, Alabama","38315","597","11640","610","3373","330","22601","700","98","71","0","89","445","113","0","89","71","60","87","72",
"0500000US01079","Lawrence County, Alabama","13531","289","3065","316","2909","316","7177","406","105","65","2","5","233","95","2","4","0","89","38","33",
"0500000US01081","Lee County, Alabama","55176","792","11294","555","3711","445","39475","839","80","49","8","13","369","160","6","9","13","21","220","105",
"0500000US01083","Limestone County, Alabama","30821","642","4235","429","3624","401","22444","656","100","93","0","89","245","104","2","4","56","46","115","59",
"0500000US01085","Lowndes County, Alabama","4215","182","297","81","1765","181","1999","175","15","22","0","89","117","55","0","89","12","11","10","15",
"0500000US01087","Macon County, Alabama","8031","336","2911","272","1788","222","3084","254","33","35","0","89","104","62","0","89","85","62","26","27",
"0500000US01089","Madison County, Alabama","128869","952","35150","965","6161","452","86045","1289","381","112","0","89","801","199","0","89","46","36","285","93",
"0500000US01091","Marengo County, Alabama","8359","275","1948","271","1843","218","4337","364","35","30","0","89","154","69","0","89","1","2","41","65",
"0500000US01093","Marion County, Alabama","12806","325","4849","424","1593","218","5753","462","0","89","12","19","539","160","0","89","8","12","52","55",
"0500000US01095","Marshall County, Alabama","34587","548","9703","571","3492","343","20532","617","176","86","0","89","612","191","0","89","29","32","43","37",
"0500000US01097","Mobile County, Alabama","155638","1499","67570","1397","3021","384","83843","1507","103","56","0","89","474","158","8","13","56","38","563","152",
"0500000US01099","Monroe County, Alabama","8943","343","1138","209","1173","220","6364","341","9","14","0","89","233","76","0","89","0","89","26","29",
"0500000US01101","Montgomery County, Alabama","88091","1045","48123","1231","2515","312","36937","1371","66","49","0","89","265","120","0","89","20","32","165","77",
"0500000US01103","Morgan County, Alabama","46129","655","10740","538","4027","396","30501","785","248","102","0","89","520","155","0","89","20","31","73","43",
"0500000US01105","Perry County, Alabama","3690","198","1078","178","917","184","1561","218","29","37","0","89","99","76","0","89","0","89","6","10",
"0500000US01107","Pickens County, Alabama","7852","263","1627","176","1901","206","4093","279","43","30","0","89","175","66","0","89","8","14","5","7",
"0500000US01109","Pike County, Alabama","12967","315","1990","225","1675","204","9006","343","39","39","0","89","187","76","0","89","2","4","68","58",
"0500000US01111","Randolph County, Alabama","8949","380","1038","202","2865","335","4481","416","37","34","0","89","458","174","0","89","66","46","4","5",
"0500000US01113","Russell County, Alabama","20453","520","3996","309","2060","285","13893","522","43","38","0","89","295","100","0","89","35","38","131","80",
"0500000US01115","St. Clair County, Alabama","30588","635","9018","605","3220","382","17537","745","88","71","20","30","647","193","0","89","9","9","49","50",
"0500000US01117","Shelby County, Alabama","72694","733","29539","867","3254","405","39061","994","93","60","24","26","569","194","0","89","74","52","80","52",
"0500000US01119","Sumter County, Alabama","5036","252","693","171","1333","230","2858","338","20","26","0","89","104","49","13","22","2","4","13","17",
"0500000US01121","Talladega County, Alabama","31597","692","8293","551","4753","411","18008","705","77","46","0","89","458","165","0","89","0","89","8","13",
"0500000US01123","Tallapoosa County, Alabama","16404","425","2698","286","2786","325","10459","524","40","40","0","89","348","118","10","17","10","16","53","40",
"0500000US01125","Tuscaloosa County, Alabama","68711","996","22350","852","2595","311","43141","961","20","21","0","89","428","126","0","89","12","14","165","65",
"0500000US01127","Walker County, Alabama","25779","513","3555","327","2979","318","18806","614","39","36","13","15","313","112","0","89","0","89","74","43",
"0500000US01129","Washington County, Alabama","6489","257","747","170","1418","240","3902","347","0","89","0","89","391","122","0","89","13","15","18","27",
"0500000US01131","Wilcox County, Alabama","3732","235","341","111","973","162","2286","207","31","26","0","89","78","49","0","89","0","89","23","26",
"0500000US01133","Winston County, Alabama","9568","399","2182","282","1971","262","4970","451","2","4","39","46","382","150","0","89","16","25","6","8",
"0500000US02013","Aleutians East Borough, Alaska","336","210","4","6","2","7","9","12","312","193","0","78","9","9","0","78","0","78","0","78",
"0500000US02016","Aleutians West Census Area, Alaska","1255","290","17","18","17","18","60","48","1128","262","0","78","28","22","0","78","5","9","0","78",
"0500000US02020","Anchorage Municipality, Alaska","105123","773","87235","990","726","166","13667","716","2047","299","9","14","624","184","15","24","467","163","333","126",
"0500000US02050","Bethel Census Area, Alaska","4295","177","28","32","7","8","73","43","3734","157","0","78","443","93","0","78","10","6","0","78",
"0500000US02060","Bristol Bay Borough, Alaska","424","53","0","78","0","78","0","78","412","54","0","78","7","7","0","78","4","5","1","3",
"0500000US02068","Denali Borough, Alaska","699","89","15","23","62","40","21","23","384","80","80","43","137","57","0","78","0","78","0","78",
"0500000US02070","Dillingham Census Area, Alaska","1369","84","30","18","0","78","13","12","1207","82","0","78","111","29","3","5","5","8","0","78",
"0500000US02090","Fairbanks North Star Borough, Alaska","35583","577","1584","234","508","134","2044","281","28094","695","626","176","2163","364","13","21","366","104","185","84",
"0500000US02100","Haines Borough, Alaska","1176","120","33","36","0","78","22","47","752","121","0","78","369","121","0","78","0","78","0","78",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","966","108","20","16","24","19","18","19","631","90","0","78","273","59","0","78","0","78","0","78",
"0500000US02110","Juneau City and Borough, Alaska","12379","243","266","85","390","111","2586","266","8448","320","17","26","558","161","0","78","85","52","29","22",
"0500000US02122","Kenai Peninsula Borough, Alaska","22390","433","10862","386","1237","163","1093","191","6870","369","45","28","2128","269","0","78","145","57","10","13",
"0500000US02130","Ketchikan Gateway Borough, Alaska","5479","238","120","75","121","67","937","187","3848","277","0","78","394","141","0","78","47","38","12","21",
"0500000US02150","Kodiak Island Borough, Alaska","4445","198","79","53","81","47","357","93","3671","232","28","26","165","56","0","78","54","38","10","14",
"0500000US02164","Lake and Peninsula Borough, Alaska","562","65","10","13","1","4","22","15","454","62","0","78","71","27","0","78","4","4","0","78",
"0500000US02170","Matanuska-Susitna Borough, Alaska","30609","429","21409","489","346","82","1843","282","4741","329","60","48","2035","223","0","78","125","66","50","40",
"0500000US02180","Nome Census Area, Alaska","2756","136","27","22","33","35","64","41","2508","123","0","78","103","26","0","78","21","31","0","78",
"0500000US02185","North Slope Borough, Alaska","1966","160","994","102","1","4","67","31","879","138","0","78","4","6","0","78","3","4","18","30",
"0500000US02188","Northwest Arctic Borough, Alaska","1797","94","33","18","3","5","58","27","1587","79","0","78","110","28","0","78","6","8","0","78",
"0500000US02195","Petersburg Census Area, Alaska","1564","138","81","52","24","17","383","105","886","149","0","78","189","64","0","78","1","3","0","78",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","2351","92","13","13","69","29","207","57","1268","99","0","78","781","88","0","78","5","5","8","8",
"0500000US02220","Sitka City and Borough, Alaska","3632","163","24","26","151","85","926","198","2340","234","0","78","173","73","0","78","12","21","6","11",
"0500000US02230","Skagway Municipality, Alaska","430","90","17","16","11","28","6","8","364","63","0","78","25","21","0","78","7","9","0","78",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","2523","220","45","39","10","17","145","59","1574","209","0","78","739","109","1","4","9","13","0","78",
"0500000US02261","Valdez-Cordova Census Area, Alaska","3793","181","132","53","119","75","87","50","2721","192","10","11","713","145","0","78","4","6","7","15",
"0500000US02270","Wade Hampton Census Area, Alaska","1714","66","32","18","6","6","23","14","1360","72","1","3","286","41","0","78","6","6","0","78",
"0500000US02275","Wrangell City and Borough, Alaska","1004","78","2","6","18","17","289","79","444","96","0","78","221","72","0","78","30","32","0","78",
"0500000US02282","Yakutat City and Borough, Alaska","259","45","8","12","0","78","5","8","225","46","0","78","21","14","0","78","0","78","0","78",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","2041","97","22","19","4","6","14","11","1027","68","7","7","964","87","0","78","0","78","3","6",
"0500000US04001","Apache County, Arizona","18953","526","1732","280","2935","313","2687","319","82","71","88","44","10964","467","23","14","400","100","42","30",
"0500000US04003","Cochise County, Arizona","48917","840","26531","817","7135","525","13095","693","97","55","0","101","1249","263","170","94","350","153","290","126",
"0500000US04005","Coconino County, Arizona","45266","937","23649","908","3759","412","9108","612","48","41","52","45","7894","528","139","71","499","196","118","82",
"0500000US04007","Gila County, Arizona","19924","622","9008","537","2353","327","6108","497","25","32","11","17","1961","278","18","30","356","106","84","66",
"0500000US04009","Graham County, Arizona","11100","347","6226","336","928","189","3329","357","0","101","0","101","464","136","7","11","85","71","61","45",
"0500000US04011","Greenlee County, Arizona","3292","159","2334","189","135","55","560","116","21","32","0","101","172","61","0","101","48","34","22","31",
"0500000US04012","La Paz County, Arizona","10374","530","1376","211","2508","357","6059","568","9","12","0","101","185","128","0","101","27","30","210","111",
"0500000US04013","Maricopa County, Arizona","1394016","5515","399417","4284","11006","679","971845","4920","583","190","18","20","2304","369","530","136","766","164","7547","717",
"0500000US04015","Mohave County, Arizona","80389","1311","30247","995","4157","438","41051","1159","46","52","29","23","2087","338","53","34","1919","402","800","221",
"0500000US04017","Navajo County, Arizona","34921","689","11448","585","4586","446","6142","596","56","48","150","68","11699","644","13","23","741","189","86","63",
"0500000US04019","Pima County, Arizona","382366","2223","216040","2300","10208","657","151057","2282","220","88","10","17","2318","340","317","108","303","122","1893","306",
"0500000US04021","Pinal County, Arizona","121281","1657","43935","1297","4428","635","71552","1901","45","55","0","101","574","172","14","25","100","74","633","174",
"0500000US04023","Santa Cruz County, Arizona","13114","495","4798","412","2026","309","5845","483","4","7","0","101","219","90","32","33","46","38","144","85",
"0500000US04025","Yavapai County, Arizona","90309","1089","47469","1119","15420","791","21611","1143","266","118","0","101","4053","542","262","145","927","216","301","173",
"0500000US04027","Yuma County, Arizona","69993","1166","14600","916","4267","379","39633","1140","38","56","0","101","303","126","24","23","164","95","10964","924",
"0500000US05001","Arkansas County, Arkansas","8089","206","3673","236","542","119","3600","268","28","21","0","89","176","72","0","89","35","30","35","35",
"0500000US05003","Ashley County, Arkansas","8828","279","3405","290","961","171","4017","359","12","12","0","89","376","105","0","89","47","54","10","17",
"0500000US05005","Baxter County, Arkansas","18581","416","5787","324","2627","293","8800","389","22","22","0","89","1200","203","9","15","70","54","66","44",
"0500000US05007","Benton County, Arkansas","80140","836","39340","919","6927","467","29592","1003","86","78","0","89","3563","361","18","20","367","162","247","143",
"0500000US05009","Boone County, Arkansas","14596","348","4911","347","2367","285","5987","440","30","33","20","30","1219","216","0","89","62","42","0","89",
"0500000US05011","Bradley County, Arkansas","4906","233","1479","198","834","179","2117","254","0","89","0","89","363","111","0","89","113","84","0","89",
"0500000US05013","Calhoun County, Arkansas","2037","145","674","123","548","116","681","141","2","4","0","89","130","58","0","89","0","89","2","3",
"0500000US05015","Carroll County, Arkansas","11418","367","3393","329","2120","270","4684","378","28","27","0","89","1118","183","0","89","64","64","11","19",
"0500000US05017","Chicot County, Arkansas","4674","281","1895","205","701","139","1986","224","0","89","0","89","40","37","0","89","52","42","0","89",
"0500000US05019","Clark County, Arkansas","8072","386","3157","272","706","155","3678","377","0","89","0","89","485","143","0","89","25","26","21","21",
"0500000US05021","Clay County, Arkansas","6850","196","2910","198","1772","186","1800","207","0","89","0","89","358","103","0","89","3","6","7","13",
"0500000US05023","Cleburne County, Arkansas","10678","437","2373","264","2597","305","4716","363","45","33","0","89","922","169","0","89","18","23","7","12",
"0500000US05025","Cleveland County, Arkansas","3292","168","465","116","453","96","2055","202","0","89","0","89","286","92","0","89","23","22","10","17",
"0500000US05027","Columbia County, Arkansas","9799","352","4704","357","658","163","4046","361","0","89","0","89","352","113","0","89","33","40","6","12",
"0500000US05029","Conway County, Arkansas","8137","277","2406","286","682","129","4227","352","51","54","0","89","661","159","0","89","88","74","22","24",
"0500000US05031","Craighead County, Arkansas","36815","612","16561","704","2609","319","17181","922","10","15","0","89","323","117","0","89","45","36","86","54",
"0500000US05033","Crawford County, Arkansas","23174","405","9498","555","1506","276","10293","540","254","157","0","89","1525","254","0","89","54","61","44","43",
"0500000US05035","Crittenden County, Arkansas","18757","324","9920","410","1087","170","7534","412","17","15","0","89","106","58","0","89","39","31","54","59",
"0500000US05037","Cross County, Arkansas","6823","233","2231","251","1250","157","3103","308","37","35","0","89","202","103","0","89","0","89","0","89",
"0500000US05039","Dallas County, Arkansas","3065","218","914","160","439","112","1224","202","9","17","0","89","445","115","0","89","23","34","11","19",
"0500000US05041","Desha County, Arkansas","5313","194","2031","226","631","121","2521","242","13","14","0","89","68","50","0","89","49","45","0","89",
"0500000US05043","Drew County, Arkansas","7378","292","3059","323","1114","174","2883","370","0","89","0","89","284","103","7","10","31","32","0","89",
"0500000US05045","Faulkner County, Arkansas","41540","673","15065","627","2235","297","22957","804","53","40","0","89","1114","196","0","89","57","40","59","45",
"0500000US05047","Franklin County, Arkansas","6763","270","2310","235","310","128","3325","306","0","89","0","89","789","195","0","89","29","25","0","89",
"0500000US05049","Fulton County, Arkansas","4819","266","152","70","1609","240","1977","218","15","19","0","89","1056","190","0","89","7","8","3","6",
"0500000US05051","Garland County, Arkansas","40002","805","14123","664","1935","295","22281","756","73","46","0","89","1378","258","0","89","95","77","117","65",
"0500000US05053","Grant County, Arkansas","6629","228","2778","256","651","168","2820","261","55","70","0","89","313","108","0","89","12","17","0","89",
"0500000US05055","Greene County, Arkansas","16378","266","3229","330","2159","247","10163","476","53","39","35","55","671","137","0","89","33","32","35","42",
"0500000US05057","Hempstead County, Arkansas","8719","340","3857","340","556","159","3860","370","0","89","0","89","442","127","0","89","4","6","0","89",
"0500000US05059","Hot Spring County, Arkansas","11998","386","4418","373","1250","208","5600","327","11","18","0","89","677","156","8","13","12","18","22","25",
"0500000US05061","Howard County, Arkansas","5015","252","1984","242","312","106","2354","282","0","89","0","89","365","116","0","89","0","89","0","89",
"0500000US05063","Independence County, Arkansas","14776","309","4443","344","3440","353","5813","452","21","21","0","89","1019","187","0","89","40","36","0","89",
"0500000US05065","Izard County, Arkansas","5891","298","532","114","1804","244","2697","259","33","26","0","89","784","201","0","89","41","38","0","89",
"0500000US05067","Jackson County, Arkansas","6383","318","3373","277","760","145","2018","223","0","89","0","89","219","74","0","89","0","89","13","16",
"0500000US05069","Jefferson County, Arkansas","28062","550","13097","548","1083","182","13187","604","70","67","0","89","463","133","0","89","117","85","45","43",
"0500000US05071","Johnson County, Arkansas","9626","254","2737","310","471","129","5646","347","11","12","0","89","556","128","0","89","170","102","35","39",
"0500000US05073","Lafayette County, Arkansas","2746","188","1279","148","199","67","1129","154","0","89","0","89","135","55","0","89","0","89","4","7",
"0500000US05075","Lawrence County, Arkansas","6693","235","3308","237","1537","203","1132","173","21","20","13","22","645","109","0","89","9","10","28","40",
"0500000US05077","Lee County, Arkansas","3484","205","1479","213","583","123","1347","198","0","89","0","89","69","46","0","89","0","89","6","10",
"0500000US05079","Lincoln County, Arkansas","4073","293","1236","235","715","196","1855","253","0","89","0","89","165","74","0","89","102","79","0","89",
"0500000US05081","Little River County, Arkansas","5369","219","2034","257","335","100","2596","239","0","89","0","89","370","108","0","89","33","37","1","4",
"0500000US05083","Logan County, Arkansas","8285","291","2858","248","664","103","4059","313","0","89","0","89","646","132","0","89","58","58","0","89",
"0500000US05085","Lonoke County, Arkansas","24667","378","8157","470","1325","186","14548","517","85","73","0","89","478","154","12","19","42","44","20","25",
"0500000US05087","Madison County, Arkansas","5887","275","1105","215","1324","223","1692","258","20","23","0","89","1725","236","0","89","21","24","0","89",
"0500000US05089","Marion County, Arkansas","7055","297","1103","154","1724","266","3059","266","59","38","0","89","1110","195","0","89","0","89","0","89",
"0500000US05091","Miller County, Arkansas","16552","412","7011","413","303","100","8764","496","0","89","0","89","432","151","8","13","17","28","17","16",
"0500000US05093","Mississippi County, Arkansas","17136","480","9560","499","1229","180","6090","493","42","59","0","89","102","55","0","89","48","37","65","64",
"0500000US05095","Monroe County, Arkansas","3462","165","1484","175","574","122","1332","174","0","89","0","89","64","38","0","89","0","89","8","8",
"0500000US05097","Montgomery County, Arkansas","3725","199","629","113","873","196","1552","195","2","3","0","89","633","154","0","89","19","30","17","26",
"0500000US05099","Nevada County, Arkansas","3707","194","1570","176","395","121","1413","171","0","89","0","89","329","98","0","89","0","89","0","89",
"0500000US05101","Newton County, Arkansas","3506","175","137","68","1121","148","1058","151","8","10","0","89","1182","146","0","89","0","89","0","89",
"0500000US05103","Ouachita County, Arkansas","10782","332","5502","341","811","161","3894","321","0","89","0","89","510","122","0","89","48","42","17","20",
"0500000US05105","Perry County, Arkansas","4013","193","361","75","841","136","2246","203","3","6","0","89","549","142","0","89","4","6","9","12",
"0500000US05107","Phillips County, Arkansas","8102","306","4572","333","997","179","2442","297","32","38","0","89","42","29","0","89","10","13","7","11",
"0500000US05109","Pike County, Arkansas","4123","208","1338","171","670","145","1615","205","2","6","0","89","462","127","0","89","36","26","0","89",
"0500000US05111","Poinsett County, Arkansas","9427","277","4167","281","1368","213","3511","285","0","89","0","89","362","129","0","89","15","17","4","6",
"0500000US05113","Polk County, Arkansas","7979","292","1637","272","1500","219","3458","255","0","89","0","89","1260","177","0","89","101","53","23","27",
"0500000US05115","Pope County, Arkansas","22599","454","6701","453","838","155","13581","482","28","32","0","89","1349","220","0","89","18","20","84","60",
"0500000US05117","Prairie County, Arkansas","3685","137","1191","137","508","106","1755","163","9","14","0","89","205","73","0","89","0","89","17","19",
"0500000US05119","Pulaski County, Arkansas","154346","1181","91024","1471","2971","344","59090","1460","97","59","0","89","733","160","45","56","161","101","225","129",
"0500000US05121","Randolph County, Arkansas","7271","260","2407","225","2083","243","1510","249","60","41","0","89","1136","184","0","89","61","45","14","23",
"0500000US05123","St. Francis County, Arkansas","9060","449","3853","350","1098","206","3816","338","33","33","0","89","191","84","16","18","28","33","25","40",
"0500000US05125","Saline County, Arkansas","40132","558","18001","576","1619","227","19158","611","52","51","0","89","1179","198","18","27","20","24","85","58",
"0500000US05127","Scott County, Arkansas","4156","230","841","165","482","145","2038","216","32","37","0","89","670","141","19","33","44","43","30","34",
"0500000US05129","Searcy County, Arkansas","3421","191","309","99","1110","167","1157","198","0","89","0","89","833","141","0","89","6","7","6","10",
"0500000US05131","Sebastian County, Arkansas","48441","653","26144","793","1104","255","20297","757","83","72","0","89","770","185","0","89","0","89","43","38",
"0500000US05133","Sevier County, Arkansas","5825","227","1388","228","552","146","3599","258","0","89","0","89","279","91","0","89","7","11","0","89",
"0500000US05135","Sharp County, Arkansas","7106","342","442","104","2553","319","3127","291","0","89","0","89","949","165","0","89","21","29","14","15",
"0500000US05137","Stone County, Arkansas","5141","252","366","168","1911","285","1660","277","0","89","0","89","1185","216","0","89","19","30","0","89",
"0500000US05139","Union County, Arkansas","16757","374","8483","405","1096","215","6784","436","12","19","0","89","309","94","0","89","0","89","73","63",
"0500000US05141","Van Buren County, Arkansas","7097","318","933","148","1780","273","3144","297","0","89","0","89","1202","239","0","89","22","25","16","20",
"0500000US05143","Washington County, Arkansas","76841","794","40494","960","3722","374","29532","928","79","44","0","89","2742","270","13","19","128","57","131","69",
"0500000US05145","White County, Arkansas","29529","352","9232","484","3104","324","15835","521","21","33","0","89","1297","237","5","7","20","17","15","20",
"0500000US05147","Woodruff County, Arkansas","3256","121","1514","145","332","94","1316","140","3","4","0","89","73","52","0","89","18","18","0","89",
"0500000US05149","Yell County, Arkansas","7927","229","2217","185","818","160","4087","298","4","8","9","16","719","165","0","89","42","43","31","22",
"0500000US06001","Alameda County, California","536160","2120","388415","2710","4959","477","131485","2712","528","143","12","17","2311","296","664","190","1138","234","6648","591",
"0500000US06003","Alpine County, California","357","74","5","5","141","38","20","12","23","14","4","8","139","48","2","4","23","13","0","95",
"0500000US06005","Amador County, California","14283","439","3345","317","4423","371","2970","361","115","64","0","95","3105","386","23","32","289","140","13","20",
"0500000US06007","Butte County, California","85219","922","45070","981","7729","521","21206","889","221","108","0","95","9729","581","21","20","588","169","655","179",
"0500000US06009","Calaveras County, California","18865","536","3049","402","7911","630","3002","375","242","111","0","95","4177","412","22","36","406","171","56","39",
"0500000US06011","Colusa County, California","6989","193","3470","321","752","148","1992","254","46","39","0","95","569","138","8","14","59","56","93","61",
"0500000US06013","Contra Costa County, California","370925","1248","273768","2357","4571","545","86123","1970","244","132","56","83","2863","260","203","103","964","255","2133","417",
"0500000US06015","Del Norte County, California","9818","318","925","227","396","105","4720","444","1408","230","0","95","1821","281","0","95","372","158","176","105",
"0500000US06017","El Dorado County, California","68812","798","22460","819","20393","844","13055","737","945","196","0","95","10432","534","61","39","1345","260","121","65",
"0500000US06019","Fresno County, California","285338","1666","160413","2038","14348","656","98878","1865","303","103","71","64","5627","500","287","119","2903","330","2508","355",
"0500000US06021","Glenn County, California","9483","334","4451","339","954","184","2406","280","25","20","0","95","1439","201","0","95","111","76","97","70",
"0500000US06023","Humboldt County, California","53724","665","32129","669","4043","357","7041","448","646","142","6","9","8973","498","36","37","402","109","448","134",
"0500000US06025","Imperial County, California","48117","731","14262","772","927","192","30582","743","45","32","0","95","219","79","0","95","101","66","1981","312",
"0500000US06027","Inyo County, California","7910","213","1298","163","2391","244","1522","240","640","111","0","95","1714","171","9","14","254","90","82","53",
"0500000US06029","Kern County, California","250999","1519","182655","1590","11695","704","46558","1121","399","155","8","12","4984","486","90","46","2535","465","2075","298",
"0500000US06031","Kings County, California","40716","507","30944","643","2107","212","6739","467","64","54","0","95","377","102","0","95","356","108","129","69",
"0500000US06033","Lake County, California","25654","803","1966","313","7656","569","8203","656","4107","467","0","95","3220","443","0","95","395","149","107","63",
"0500000US06035","Lassen County, California","10097","499","2669","364","1317","270","1239","238","1714","283","0","95","3043","352","13","18","93","53","9","12",
"0500000US06037","Los Angeles County, California","3218518","5569","2223514","6786","34810","1245","762238","5017","2252","359","137","81","9073","570","1589","228","3132","436","181773","2755",
