"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US02195","Petersburg Borough, Alaska","1237","104","8","8","6","4","498","68","550","71","0","9","165","34","0","9","6","6","4","4",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","2267","69","31","15","114","26","315","40","950","85","3","4","825","79","0","12","21","11","8","8",
"0500000US02220","Sitka City and Borough, Alaska","3504","138","157","66","117","45","1330","139","1711","165","13","14","135","53","0","12","27","19","14","14",
"0500000US02230","Skagway Municipality, Alaska","428","47","15","12","10","6","32","16","313","38","0","9","53","14","0","9","5","5","0","9",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","2085","120","28","17","7","9","50","32","1116","107","20","18","828","90","0","12","22","20","14","16",
"0500000US02261","Valdez-Cordova Census Area, Alaska","2937","141","216","73","29","21","69","47","2030","158","18","19","555","132","0","12","20","22","0","12",
"0500000US02275","Wrangell City and Borough, Alaska","1045","60","53","35","0","9","426","51","309","55","0","9","241","45","0","9","10","13","6","5",
"0500000US02282","Yakutat City and Borough, Alaska","247","30","14","9","1","2","11","8","175","25","0","9","44","15","0","9","2","3","0","9",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","1981","45","6","5","3","3","26","15","950","49","10","7","983","53","1","3","2","4","0","12",
"0500000US04001","Apache County, Arizona","19351","441","1646","169","2219","207","3246","251","21","20","2","3","11751","397","22","22","383","73","61","41",
"0500000US04003","Cochise County, Arizona","49230","764","24681","682","5980","467","15641","726","111","89","0","28","1703","273","177","79","631","218","306","137",
"0500000US04005","Coconino County, Arizona","47366","944","24051","881","3934","421","10475","692","28","27","61","57","8036","426","203","82","400","127","178","78",
"0500000US04007","Gila County, Arizona","21408","582","8448","497","1840","231","7886","497","44","42","48","55","2638","341","37","45","346","141","121","74",
"0500000US04009","Graham County, Arizona","10915","310","5582","312","551","131","4045","272","77","53","0","25","477","116","35","42","111","66","37","24",
"0500000US04011","Greenlee County, Arizona","3295","155","2404","145","99","39","654","112","0","17","0","17","126","45","0","17","12","13","0","17",
"0500000US04012","La Paz County, Arizona","9181","473","1001","217","2355","365","5329","479","16","17","0","22","217","174","19","20","10","10","234","132",
"0500000US04013","Maricopa County, Arizona","1465840","4495","393165","4127","10898","786","1043055","4165","876","184","76","72","1578","232","4353","429","967","207","10872","630",
"0500000US04015","Mohave County, Arizona","82145","1234","27656","956","4665","436","45869","1095","56","40","20","30","2322","274","239","100","569","183","749","180",
"0500000US04017","Navajo County, Arizona","34090","671","9657","455","4629","354","6487","465","0","28","103","34","12644","533","37","34","434","95","99","44",
"0500000US04019","Pima County, Arizona","395390","2025","209384","2360","9048","584","170521","2302","325","135","38","43","1634","276","1057","232","403","144","2980","339",
"0500000US04021","Pinal County, Arizona","130801","1347","44102","1147","2860","298","81914","1540","79","63","0","28","476","143","501","166","229","119","640","157",
"0500000US04023","Santa Cruz County, Arizona","15538","335","5355","417","1702","270","7811","497","70","54","0","25","402","143","13","12","35","31","150","94",
"0500000US04025","Yavapai County, Arizona","93445","1108","47380","1084","14436","800","25787","1138","150","86","19","31","4175","499","461","137","716","189","321","134",
"0500000US04027","Yuma County, Arizona","70924","952","13024","765","3233","334","40551","889","46","25","0","28","157","65","148","73","36","26","13729","734",
"0500000US05001","Arkansas County, Arkansas","7685","211","3228","247","521","121","3771","272","2","4","0","18","134","61","0","18","28","20","1","7",
"0500000US05003","Ashley County, Arkansas","8338","240","3166","257","766","153","4072","264","7","10","0","21","220","69","3","6","90","57","14","22",
"0500000US05005","Baxter County, Arkansas","18061","411","5458","296","1900","276","9233","467","19","26","0","24","1329","243","0","24","42","34","80","51",
"0500000US05007","Benton County, Arkansas","88014","772","42910","860","6563","469","34082","926","101","53","0","27","3778","359","29","31","407","108","144","73",
"0500000US05009","Boone County, Arkansas","14883","290","4800","342","2250","310","6424","494","4","6","0","24","1360","277","0","24","35","36","10","17",
"0500000US05011","Bradley County, Arkansas","4550","159","1222","148","576","137","2436","225","29","40","0","18","219","74","6","12","62","61","0","18",
"0500000US05013","Calhoun County, Arkansas","2079","129","686","102","369","108","858","131","0","16","0","16","157","66","0","16","9","12","0","16",
"0500000US05015","Carroll County, Arkansas","10874","394","2806","288","2119","279","4841","381","15","23","0","21","968","199","42","68","42","39","41","56",
"0500000US05017","Chicot County, Arkansas","4384","177","1372","171","633","118","2271","216","9","14","0","18","58","35","0","18","31","26","10","10",
"0500000US05019","Clark County, Arkansas","8783","331","3168","274","629","167","4429","366","0","21","0","21","507","141","0","21","32","34","18","29",
"0500000US05021","Clay County, Arkansas","6453","186","2894","188","1284","113","1863","216","6","6","0","18","354","84","0","18","40","43","12","13",
"0500000US05023","Cleburne County, Arkansas","10360","328","2116","230","2082","227","5339","342","9","11","0","21","697","137","18","27","49","32","50","63",
"0500000US05025","Cleveland County, Arkansas","3342","135","503","108","519","104","2025","155","0","16","0","16","258","66","0","16","32","29","5","9",
"0500000US05027","Columbia County, Arkansas","9518","342","3943","304","503","176","4764","341","30","46","0","21","268","150","0","21","0","21","10","16",
"0500000US05029","Conway County, Arkansas","8360","255","2154","233","559","120","4938","273","18","18","0","21","514","101","0","21","147","65","30","31",
"0500000US05031","Craighead County, Arkansas","39042","433","15335","766","2108","268","20975","789","0","27","0","27","466","153","0","27","90","75","68","57",
"0500000US05033","Crawford County, Arkansas","23548","476","8338","449","912","206","12498","658","54","58","18","27","1389","332","0","27","175","111","164","91",
"0500000US05035","Crittenden County, Arkansas","18496","352","8778","420","1047","174","8407","386","47","37","6","10","106","58","0","24","68","51","37","21",
"0500000US05037","Cross County, Arkansas","6703","239","1842","202","877","156","3774","247","42","38","0","18","113","59","0","18","33","38","22","29",
"0500000US05039","Dallas County, Arkansas","3222","212","1047","158","279","71","1624","220","0","16","2","3","244","85","0","16","2","3","24","26",
"0500000US05041","Desha County, Arkansas","5224","178","2011","249","561","113","2567","247","0","18","0","18","69","32","0","18","7","10","9","12",
"0500000US05043","Drew County, Arkansas","7094","297","2033","296","833","139","3918","346","0","18","0","18","226","80","0","18","46","47","38","42",
"0500000US05045","Faulkner County, Arkansas","43451","636","14420","598","1429","225","26613","800","51","56","0","27","728","152","0","27","64","50","146","63",
"0500000US05047","Franklin County, Arkansas","6779","292","2431","285","225","77","3651","269","0","18","0","18","394","115","0","18","48","50","30","32",
"0500000US05049","Fulton County, Arkansas","5240","232","148","81","1499","224","2606","273","18","20","0","18","882","192","0","18","39","49","48","40",
"0500000US05051","Garland County, Arkansas","40353","724","12929","653","1671","316","24661","805","9","13","0","27","848","221","0","27","89","54","146","78",
"0500000US05053","Grant County, Arkansas","6869","167","2701","260","430","92","3322","250","8","14","0","18","366","109","0","18","28","41","14","17",
"0500000US05055","Greene County, Arkansas","16766","341","2753","338","1611","279","11703","453","65","49","0","24","544","147","0","24","20","19","70","48",
"0500000US05057","Hempstead County, Arkansas","7729","332","3658","336","407","121","3196","383","22","25","0","21","377","135","0","21","25","27","44","35",
"0500000US05059","Hot Spring County, Arkansas","12226","366","3981","291","998","204","6393","418","40","46","0","24","756","185","0","24","13","14","45","39",
"0500000US05061","Howard County, Arkansas","5068","231","1708","183","237","84","2875","227","9","14","0","18","211","73","0","18","0","18","28","45",
"0500000US05063","Independence County, Arkansas","14316","327","4231","331","1979","315","7175","435","10","16","0","24","856","174","0","24","6","7","59","47",
"0500000US05065","Izard County, Arkansas","5349","233","531","126","1601","215","2413","252","0","18","0","18","780","154","0","18","5","7","19","20",
"0500000US05067","Jackson County, Arkansas","6219","235","3072","204","545","113","2252","223","41","47","5","8","298","95","0","18","4","7","2","3",
"0500000US05069","Jefferson County, Arkansas","27660","569","12545","588","929","156","13709","572","48","47","0","27","339","117","0","27","45","44","45","33",
"0500000US05071","Johnson County, Arkansas","10014","235","2492","232","543","149","5960","330","27","30","0","21","929","205","0","21","28","42","35","36",
"0500000US05073","Lafayette County, Arkansas","2947","147","1163","118","211","58","1474","140","1","5","0","16","83","31","0","16","6","10","9","11",
"0500000US05075","Lawrence County, Arkansas","6603","212","2818","194","1222","142","1836","192","5","7","0","18","711","122","0","18","11","17","0","18",
"0500000US05077","Lee County, Arkansas","3541","179","1346","172","641","124","1439","160","10","14","0","16","90","61","0","16","15","15","0","16",
"0500000US05079","Lincoln County, Arkansas","3940","410","596","138","850","162","2324","271","0","18","0","18","152","74","0","18","18","20","0","18",
"0500000US05081","Little River County, Arkansas","5191","222","1859","231","312","115","2690","245","0","18","0","18","309","117","0","18","21","17","0","18",
"0500000US05083","Logan County, Arkansas","8401","246","3038","273","528","96","4021","280","0","21","0","21","726","145","0","21","22","19","66","71",
"0500000US05085","Lonoke County, Arkansas","25993","407","8454","436","1037","234","15999","555","7","11","0","27","426","121","0","27","37","46","33","31",
"0500000US05087","Madison County, Arkansas","6279","202","1290","195","1332","186","1872","217","0","18","0","18","1746","199","0","18","37","31","2","5",
"0500000US05089","Marion County, Arkansas","6667","292","849","125","1321","191","3430","250","6","9","0","18","1024","181","14","16","18","20","5","10",
"0500000US05091","Miller County, Arkansas","17003","328","6699","357","472","156","9456","397","0","24","0","24","343","130","0","24","16","17","17","16",
"0500000US05093","Mississippi County, Arkansas","16835","338","8469","446","867","119","7304","454","8","12","0","24","160","66","0","24","5","7","22","20",
"0500000US05095","Monroe County, Arkansas","3306","144","1298","148","340","67","1613","161","8","12","0","16","42","25","0","16","5","9","0","16",
"0500000US05097","Montgomery County, Arkansas","3735","214","582","124","844","130","1599","185","3","7","0","16","688","113","0","16","16","19","3","6",
"0500000US05099","Nevada County, Arkansas","3509","219","1367","211","352","117","1555","220","58","83","0","16","173","92","0","16","4","6","0","16",
"0500000US05101","Newton County, Arkansas","3243","180","38","32","995","141","1098","130","12","20","1","2","1099","159","0","16","0","16","0","16",
"0500000US05103","Ouachita County, Arkansas","10313","399","5340","400","789","209","3731","347","0","21","0","21","425","145","0","21","16","20","12","19",
"0500000US05105","Perry County, Arkansas","3730","194","317","72","631","153","2356","224","0","18","0","18","369","106","0","18","20","22","37","38",
"0500000US05107","Phillips County, Arkansas","7953","310","4404","342","704","129","2777","278","0","18","0","18","63","59","0","18","0","18","5","8",
"0500000US05109","Pike County, Arkansas","4298","147","1220","134","518","89","2024","157","0","18","0","18","501","110","0","18","35","29","0","18",
"0500000US05111","Poinsett County, Arkansas","9471","243","4111","297","1000","175","4167","316","14","17","0","21","168","81","0","21","8","10","3","4",
"0500000US05113","Polk County, Arkansas","7925","273","1635","216","1148","177","3984","292","11","23","0","21","1115","199","11","19","9","10","12","18",
"0500000US05115","Pope County, Arkansas","22919","476","6889","463","586","138","14165","591","8","12","0","27","973","197","0","27","207","116","91","71",
"0500000US05117","Prairie County, Arkansas","3846","128","1010","123","496","104","2168","146","0","16","0","16","153","46","0","16","0","16","19","27",
"0500000US05119","Pulaski County, Arkansas","155440","1280","85348","1542","2431","331","66180","1657","132","94","0","27","969","181","15","25","61","45","304","106",
"0500000US05121","Randolph County, Arkansas","7318","236","2660","234","1640","236","1688","221","42","35","0","18","1230","215","0","18","50","46","8","11",
"0500000US05123","St. Francis County, Arkansas","9308","261","3493","283","1128","209","4529","307","0","21","0","21","140","68","0","21","3","4","15","20",
"0500000US05125","Saline County, Arkansas","42633","556","18357","621","1435","239","21871","689","0","27","0","27","788","159","0","27","47","61","135","65",
"0500000US05127","Scott County, Arkansas","3965","193","776","134","484","109","2120","229","0","18","0","18","491","112","0","18","94","54","0","18",
"0500000US05129","Searcy County, Arkansas","3194","158","124","62","818","152","1302","171","0","16","0","16","910","142","0","16","40","26","0","16",
"0500000US05131","Sebastian County, Arkansas","50437","689","24430","802","728","136","24234","826","92","65","2","5","734","183","0","27","116","91","101","79",
"0500000US05133","Sevier County, Arkansas","6005","175","1168","164","417","117","4058","238","6","8","0","18","341","105","0","18","5","9","10","15",
"0500000US05135","Sharp County, Arkansas","7320","285","487","102","2036","242","3797","291","0","18","0","18","924","191","2","3","66","58","8","9",
"0500000US05137","Stone County, Arkansas","4966","276","393","114","1681","235","1941","250","18","28","0","18","927","215","0","18","6","10","0","18",
"0500000US05139","Union County, Arkansas","16383","377","7931","499","967","222","7022","477","0","24","0","24","410","134","0","24","10","16","43","38",
"0500000US05141","Van Buren County, Arkansas","6825","312","768","111","963","149","3657","256","6","7","0","18","977","167","5","6","431","125","18","21",
"0500000US05143","Washington County, Arkansas","83467","747","42153","1141","3122","405","34679","1139","16","25","0","27","3052","330","36","45","215","95","194","102",
"0500000US05145","White County, Arkansas","29108","526","8423","460","2546","392","17030","764","0","27","0","27","1011","235","0","27","68","65","30","32",
"0500000US05147","Woodruff County, Arkansas","2919","161","1261","137","264","81","1319","141","0","16","0","16","62","51","0","16","0","16","13","20",
"0500000US05149","Yell County, Arkansas","7492","250","1538","196","702","153","4677","233","0","21","0","21","546","155","0","21","28","28","1","8",
"0500000US06001","Alameda County, California","564293","1576","399013","2340","7290","548","140456","2140","524","166","62","52","2304","315","1280","197","1221","205","12143","695",
"0500000US06003","Alpine County, California","343","69","23","17","132","36","19","12","7","7","0","12","161","56","0","12","0","12","1","2",
"0500000US06005","Amador County, California","14248","470","3983","357","4232","368","2530","295","32","29","0","25","2864","380","70","45","453","141","84","54",
"0500000US06007","Butte County, California","85505","991","44334","971","8328","485","22840","1062","193","75","0","28","8486","579","366","126","462","122","496","155",
"0500000US06009","Calaveras County, California","17713","499","3088","359","6955","509","2845","356","206","109","39","49","4005","362","46","33","501","153","28","34",
"0500000US06011","Colusa County, California","6962","200","3710","241","514","102","1942","208","48","31","0","22","470","87","47","40","164","60","67","49",
"0500000US06013","Contra Costa County, California","387540","1199","268794","2261","5505","456","102549","2060","304","120","58","47","2526","350","1618","278","767","190","5419","576",
"0500000US06015","Del Norte County, California","9443","359","563","171","406","133","5554","382","1266","232","0","22","1418","242","0","22","129","59","107","80",
"0500000US06017","El Dorado County, California","67528","668","21947","847","17895","716","14614","717","542","176","13","25","10442","580","469","163","1346","278","260","120",
"0500000US06019","Fresno County, California","299456","1243","165367","1904","14425","709","106762","1491","314","125","130","71","4987","413","1480","295","2763","363","3228","369",
"0500000US06021","Glenn County, California","9801","261","4256","360","1187","161","2691","324","104","56","0","22","1504","177","27","36","22","18","10","13",
"0500000US06023","Humboldt County, California","53689","634","30567","797","3500","353","7952","679","676","146","7","10","9795","450","110","45","245","84","837","207",
"0500000US06025","Imperial County, California","45800","778","12331","737","1251","182","26436","809","14","25","11","16","77","36","73","65","153","79","5454","556",
"0500000US06027","Inyo County, California","7973","167","1126","181","1964","187","1850","258","552","111","0","19","1923","199","30","29","506","113","22","23",
"0500000US06029","Kern County, California","262337","1275","174939","1972","9898","598","62832","1641","194","90","16","26","4775","581","939","214","3707","524","5037","471",
"0500000US06031","Kings County, California","41845","558","30395","828","2137","190","7962","669","67","48","0","28","600","161","282","152","173","67","229","113",
"0500000US06033","Lake County, California","26194","615","1394","275","8057","556","9185","564","3390","352","0","28","3298","367","109","73","525","157","236","133",
"0500000US06035","Lassen County, California","9501","310","1508","194","967","152","1309","186","1523","215","0","25","3932","252","34","33","213","76","15","13",
"0500000US06037","Los Angeles County, California","3281845","5067","2173308","6328","41412","1477","848645","5343","1984","264","211","81","6934","510","4954","411","4114","359","200283","2864",
"0500000US06039","Madera County, California","43574","660","14566","624","10394","578","12007","715","121","59","4","7","4933","458","184","103","606","133","759","206",
