"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US01047","Dallas County, Alabama","16336","360","6236","411","1847","242","7985","429","45","43","0","25","106","59","0","25","72","71","45","28",
"0500000US01049","DeKalb County, Alabama","26132","621","2569","246","4605","398","17918","725","61","35","0","28","859","162","0","28","25","28","95","48",
"0500000US01051","Elmore County, Alabama","29143","638","5106","429","3318","424","20354","722","19","26","0","28","102","57","0","28","0","28","244","113",
"0500000US01053","Escambia County, Alabama","13428","429","1477","214","432","107","11271","476","0","25","0","25","183","73","0","25","4","8","61","36",
"0500000US01055","Etowah County, Alabama","38777","531","15280","713","2349","240","20661","758","90","72","0","28","333","84","0","28","10","15","54","35",
"0500000US01057","Fayette County, Alabama","6947","236","1462","173","900","148","4313","294","25","23","14","17","189","82","0","19","0","19","44","27",
"0500000US01059","Franklin County, Alabama","11210","295","3802","336","910","171","6248","390","30","28","0","25","156","83","0","25","26","39","38","37",
"0500000US01061","Geneva County, Alabama","10479","351","457","137","484","131","9391","410","27","30","0","22","74","42","26","26","0","22","20","14",
"0500000US01063","Greene County, Alabama","2955","217","448","118","517","125","1811","232","0","17","0","17","134","100","0","17","27","30","18","22",
"0500000US01065","Hale County, Alabama","5658","227","1025","185","767","151","3583","225","65","63","0","19","156","74","0","19","27","29","35","30",
"0500000US01067","Henry County, Alabama","6669","252","271","81","321","93","5918","253","0","19","0","19","106","55","0","19","0","19","53","42",
"0500000US01069","Houston County, Alabama","39253","346","2380","170","614","124","35934","410","27","14","2","3","84","26","6","7","14","10","192","34",
"0500000US01071","Jackson County, Alabama","20626","420","2546","322","3347","322","14008","498","43","32","0","28","621","153","0","28","16","24","45","27",
"0500000US01073","Jefferson County, Alabama","260924","1524","135466","1829","3915","362","119423","1846","515","146","56","43","563","168","13","22","203","89","770","139",
"0500000US01075","Lamar County, Alabama","5974","265","1565","222","826","204","3313","270","40","43","0","19","190","102","0","19","23","26","17","18",
"0500000US01077","Lauderdale County, Alabama","38514","545","10212","644","2476","320","25031","703","31","44","0","28","507","143","0","28","18","25","239","96",
"0500000US01079","Lawrence County, Alabama","12811","345","2152","285","1869","277","8404","378","24","23","0","25","288","125","0","25","42","47","32","24",
"0500000US01081","Lee County, Alabama","59373","763","10482","779","2205","302","46129","913","21","33","18","30","163","88","6","9","56","47","293","111",
"0500000US01083","Limestone County, Alabama","32126","524","3941","393","2272","287","25096","647","119","56","0","28","380","130","0","28","66","59","252","141",
"0500000US01085","Lowndes County, Alabama","4180","158","357","108","1177","155","2420","196","57","55","0","19","89","44","0","19","80","60","0","19",
"0500000US01087","Macon County, Alabama","7637","268","2537","175","1365","175","3562","221","19","20","0","19","92","45","0","19","11","13","51","32",
"0500000US01089","Madison County, Alabama","145256","1161","33128","1115","4958","481","105630","1611","351","162","12","21","606","183","6","9","64","48","501","131",
"0500000US01091","Marengo County, Alabama","7768","271","1524","229","1162","182","4790","291","75","70","27","45","148","67","0","19","6","8","36","32",
"0500000US01093","Marion County, Alabama","12212","403","4725","380","901","146","6257","385","18","27","0","22","287","127","0","22","7","13","17","21",
"0500000US01095","Marshall County, Alabama","34896","540","8999","572","2029","306","22985","767","82","46","0","28","547","163","0","28","48","39","206","113",
"0500000US01097","Mobile County, Alabama","155831","1271","56696","1282","2216","326","95272","1603","65","38","55","85","696","177","0","28","80","51","751","164",
"0500000US01099","Monroe County, Alabama","8149","259","761","143","496","101","6689","288","3","5","0","22","167","74","0","22","10","16","23","29",
"0500000US01101","Montgomery County, Alabama","89835","873","41810","1031","2049","259","45404","992","42","27","7","10","242","97","0","28","44","35","237","102",
"0500000US01103","Morgan County, Alabama","45646","672","10057","663","2341","310","32364","889","85","80","0","28","502","173","0","28","84","65","213","107",
"0500000US01105","Perry County, Alabama","3079","238","718","203","526","190","1709","257","0","17","0","17","126","116","0","17","0","17","0","17",
"0500000US01107","Pickens County, Alabama","7530","262","1371","210","1250","166","4433","302","116","67","0","22","321","109","0","22","27","26","12","12",
"0500000US01109","Pike County, Alabama","11547","553","1283","228","718","126","9366","566","2","4","0","25","68","43","0","25","31","21","79","47",
"0500000US01111","Randolph County, Alabama","8643","314","836","170","1996","313","5252","421","25","25","0","22","472","156","0","22","16","25","46","44",
"0500000US01113","Russell County, Alabama","22740","505","3610","346","1555","265","17126","673","42","53","0","28","220","104","6","10","11","17","170","116",
"0500000US01115","St. Clair County, Alabama","32172","526","7702","562","2379","357","21544","685","9","11","0","28","376","120","0","28","64","53","98","78",
"0500000US01117","Shelby County, Alabama","78328","781","31966","863","2580","327","43018","1000","51","42","0","28","255","94","8","13","31","26","419","153",
"0500000US01119","Sumter County, Alabama","5047","276","381","126","964","166","3535","317","2","3","4","6","152","83","0","19","9","25","0","19",
"0500000US01121","Talladega County, Alabama","31407","559","7216","512","3238","377","20374","743","5","7","9","14","497","145","0","28","10","14","58","47",
"0500000US01123","Tallapoosa County, Alabama","16448","444","2502","300","2034","251","11551","498","41","42","0","25","229","74","0","25","32","32","59","37",
"0500000US01125","Tuscaloosa County, Alabama","72379","805","20591","761","1789","303","49180","1182","57","55","0","28","607","187","0","28","20","32","135","53",
"0500000US01127","Walker County, Alabama","25036","517","3044","276","1913","277","19550","614","59","66","13","21","320","112","20","36","27","24","90","44",
"0500000US01129","Washington County, Alabama","6007","269","610","147","1161","194","3980","279","0","19","0","19","256","103","0","19","0","19","0","19",
"0500000US01131","Wilcox County, Alabama","3804","181","232","63","712","143","2721","171","0","19","0","19","108","60","0","19","2","3","29","23",
"0500000US01133","Winston County, Alabama","9403","342","1374","180","1739","242","5747","360","49","46","0","22","458","140","0","22","0","22","36","34",
"0500000US02013","Aleutians East Borough, Alaska","860","141","3","4","8","6","18","11","799","132","0","9","32","13","0","9","0","9","0","9",
"0500000US02016","Aleutians West Census Area, Alaska","1176","128","14","8","7","5","69","27","1043","119","0","13","8","5","0","13","33","13","2","3",
"0500000US02020","Anchorage Municipality, Alaska","106524","866","84035","1195","1145","242","16447","960","2843","325","41","57","924","217","14","22","433","117","642","181",
"0500000US02050","Bethel Census Area, Alaska","4558","160","12","15","39","40","84","43","3894","164","0","15","529","57","0","15","0","15","0","15",
"0500000US02060","Bristol Bay Borough, Alaska","333","41","6","6","0","9","1","2","304","40","1","2","12","7","0","9","9","6","0","9",
"0500000US02068","Denali Borough, Alaska","639","228","0","9","5","8","25","24","349","129","122","59","138","58","0","9","0","9","0","9",
"0500000US02070","Dillingham Census Area, Alaska","1420","71","7","9","11","11","32","15","1264","58","0","9","106","27","0","9","0","9","0","9",
"0500000US02090","Fairbanks North Star Borough, Alaska","36513","746","2160","341","683","187","3220","402","25099","637","597","184","2500","474","32","35","1285","238","937","220",
"0500000US02100","Haines Borough, Alaska","1026","94","6","6","16","24","11","10","578","116","0","9","405","102","0","9","10","12","0","9",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","799","87","16","12","21","13","29","15","454","69","0","9","272","45","0","9","7","8","0","9",
"0500000US02110","Juneau City and Borough, Alaska","12521","225","336","123","466","115","3765","293","7268","328","0","20","464","186","0","20","153","86","69","59",
"0500000US02122","Kenai Peninsula Borough, Alaska","21741","345","11035","467","560","117","1565","231","5990","380","66","23","2364","230","6","7","107","50","48","33",
"0500000US02130","Ketchikan Gateway Borough, Alaska","5327","130","105","40","252","61","1802","123","2625","135","26","22","390","65","0","15","93","38","34","23",
"0500000US02150","Kodiak Island Borough, Alaska","4373","152","193","86","61","42","513","133","3128","216","25","24","328","108","0","15","55","39","70","49",
"0500000US02158","Kusilvak Census Area, Alaska","1692","63","0","13","0","13","6","5","1293","65","0","13","393","32","0","13","0","13","0","13",
"0500000US02164","Lake and Peninsula Borough, Alaska","425","121","3","4","0","9","10","8","376","106","1","2","29","14","0","9","6","6","0","9",
"0500000US02170","Matanuska-Susitna Borough, Alaska","30879","363","21901","337","560","92","1713","164","4180","246","78","32","2206","202","5","6","195","61","41","27",
"0500000US02180","Nome Census Area, Alaska","2875","114","12","11","0","13","46","23","2650","107","3","3","164","34","0","13","0","13","0","13",
"0500000US02185","North Slope Borough, Alaska","1966","225","1329","128","0","13","71","36","537","137","0","13","2","3","0","13","9","9","18","25",
"0500000US02188","Northwest Arctic Borough, Alaska","1860","62","14","12","1","2","23","10","1662","59","6","5","146","21","0","13","4","5","4","4",
"0500000US02195","Petersburg Borough, Alaska","1170","102","5","5","12","9","523","71","499","73","0","9","118","36","0","9","11","7","2","3",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","2356","80","31","14","151","31","342","46","911","65","1","3","894","65","2","5","19","11","5","8",
"0500000US02220","Sitka City and Borough, Alaska","3561","119","117","58","169","55","1471","143","1665","126","7","12","107","39","0","13","18","18","7","8",
"0500000US02230","Skagway Municipality, Alaska","400","54","1","3","6","6","36","12","305","47","0","9","46","15","0","9","6","5","0","9",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","2163","121","41","25","12","13","43","24","1260","114","10","9","762","97","0","13","31","25","4","5",
"0500000US02261","Valdez-Cordova Census Area, Alaska","3093","160","157","41","22","23","93","71","2217","166","54","60","537","123","0","13","13","12","0","13",
"0500000US02275","Wrangell City and Borough, Alaska","1074","78","11","13","4","6","521","75","312","49","0","9","212","48","0","9","9","12","5","5",
"0500000US02282","Yakutat City and Borough, Alaska","232","27","4","4","0","9","2","2","190","25","0","9","35","12","0","9","1","2","0","9",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","1906","77","8","10","0","13","27","15","906","66","5","4","958","55","0","13","2","3","0","13",
"0500000US04001","Apache County, Arizona","20395","382","1434","152","2384","274","3447","263","28","22","7","7","12768","402","24","24","216","50","87","45",
"0500000US04003","Cochise County, Arizona","49250","846","24533","664","5917","456","16301","856","30","26","0","29","1515","249","292","145","433","205","229","92",
"0500000US04005","Coconino County, Arizona","47276","885","24182","917","3956","406","10232","691","33","29","14","10","8106","462","218","98","363","99","172","75",
"0500000US04007","Gila County, Arizona","21708","490","8182","588","2040","265","8231","671","22","19","58","87","2609","338","70","46","353","117","143","56",
"0500000US04009","Graham County, Arizona","10782","355","5362","345","441","137","4250","347","73","42","0","26","446","123","34","34","155","67","21","22",
"0500000US04011","Greenlee County, Arizona","3225","179","2177","193","84","44","842","158","0","17","0","17","117","47","0","17","5","8","0","17",
"0500000US04012","La Paz County, Arizona","8912","484","1013","253","1733","301","5534","563","212","199","0","23","218","165","6","7","52","38","144","75",
"0500000US04013","Maricopa County, Arizona","1520767","4569","400241","4376","12061","631","1083640","3420","956","225","155","99","2006","319","7962","559","1232","282","12514","692",
"0500000US04015","Mohave County, Arizona","85485","1076","28353","994","5524","468","47860","1269","64","37","19","30","2234","273","430","136","197","79","804","213",
"0500000US04017","Navajo County, Arizona","34407","590","10275","526","4544","358","6290","479","2","11","101","36","12575","462","75","52","423","91","122","50",
"0500000US04019","Pima County, Arizona","400907","1798","210001","2138","9321","631","173855","2106","183","86","88","56","1936","274","1880","236","372","128","3271","357",
"0500000US04021","Pinal County, Arizona","137286","1532","44960","1169","2660","342","87090","1558","148","91","0","29","630","174","760","178","182","94","856","186",
"0500000US04023","Santa Cruz County, Arizona","15430","327","5040","415","1637","251","8073","487","17","24","0","26","330","116","58","35","31","30","244","133",
"0500000US04025","Yavapai County, Arizona","96007","1096","49400","1317","13617","714","26839","1190","122","93","22","35","4505","458","661","166","553","151","288","139",
"0500000US04027","Yuma County, Arizona","72463","860","12546","824","3434","358","45440","1004","26","23","0","29","129","60","341","122","48","46","10499","783",
"0500000US05001","Arkansas County, Arkansas","7682","248","2992","205","599","136","3937","279","4","6","0","19","112","53","0","19","27","21","11","14",
"0500000US05003","Ashley County, Arkansas","7915","332","2761","301","822","151","4084","352","0","22","0","22","181","59","4","8","63","55","0","22",
"0500000US05005","Baxter County, Arkansas","18370","397","5495","343","2005","268","9510","511","15","23","0","25","1121","201","0","25","103","65","121","98",
"0500000US05007","Benton County, Arkansas","94333","722","44877","946","7351","489","37671","934","38","31","0","28","3781","351","51","45","407","136","157","76",
"0500000US05009","Boone County, Arkansas","14870","327","4421","344","1897","260","6889","413","5","8","0","25","1613","285","0","25","36","37","9","11",
"0500000US05011","Bradley County, Arkansas","4537","146","1192","189","690","148","2368","212","25","35","0","19","176","71","6","10","54","53","26","41",
"0500000US05013","Calhoun County, Arkansas","1936","119","690","116","291","81","807","125","0","17","0","17","148","54","0","17","0","17","0","17",
"0500000US05015","Carroll County, Arkansas","11161","366","2706","289","2079","306","5292","393","0","22","0","22","866","184","57","69","88","93","73","81",
"0500000US05017","Chicot County, Arkansas","4308","189","1387","153","573","142","2244","205","7","12","0","19","81","44","0","19","12","14","4","6",
"0500000US05019","Clark County, Arkansas","8505","274","3158","292","526","121","4175","309","0","22","0","22","595","152","0","22","32","34","19","31",
"0500000US05021","Clay County, Arkansas","6441","206","2991","184","1276","128","1853","190","4","5","0","19","290","87","0","19","16","17","11","17",
"0500000US05023","Cleburne County, Arkansas","10731","313","1947","243","2217","265","5950","404","13","15","0","22","564","115","0","22","40","29","0","22",
"0500000US05025","Cleveland County, Arkansas","3292","144","454","93","544","95","2082","177","0","17","0","17","178","64","0","17","34","27","0","17",
"0500000US05027","Columbia County, Arkansas","8962","405","3504","315","476","159","4658","459","76","69","0","22","235","139","0","22","0","22","13","20",
"0500000US05029","Conway County, Arkansas","8475","242","2091","216","657","146","5018","306","87","78","0","22","521","127","0","22","86","60","15","22",
"0500000US05031","Craighead County, Arkansas","40800","579","15385","774","2159","352","22540","839","0","28","0","28","522","217","0","28","101","88","93","61",
"0500000US05033","Crawford County, Arkansas","23701","393","8776","477","956","219","12579","519","0","28","20","33","1151","234","0","28","76","80","143","112",
"0500000US05035","Crittenden County, Arkansas","18756","310","8978","410","988","141","8463","414","40","38","5","8","185","89","8","13","64","56","25","16",
"0500000US05037","Cross County, Arkansas","6694","222","1811","235","958","143","3675","253","10","15","0","19","189","78","0","19","37","45","14","17",
"0500000US05039","Dallas County, Arkansas","3033","164","1041","166","258","69","1528","174","0","17","2","4","198","68","0","17","2","3","4","9",
"0500000US05041","Desha County, Arkansas","5111","201","1908","238","578","149","2543","235","0","19","0","19","74","37","0","19","0","19","8","11",
"0500000US05043","Drew County, Arkansas","7018","240","2225","266","863","167","3736","333","34","47","0","19","108","53","0","19","22","30","30","37",
"0500000US05045","Faulkner County, Arkansas","44095","623","13970","694","1204","234","27910","877","60","54","0","28","738","179","0","28","28","27","185","88",
"0500000US05047","Franklin County, Arkansas","6800","261","2216","277","328","116","3735","331","12","19","0","19","388","117","0","19","85","89","36","31",
"0500000US05049","Fulton County, Arkansas","5000","264","164","88","1468","236","2617","269","10","18","0","19","726","164","0","19","4","5","11","16",
"0500000US05051","Garland County, Arkansas","39894","775","12168","604","1611","323","25052","836","0","28","0","28","904","229","0","28","70","49","89","65",
"0500000US05053","Grant County, Arkansas","6780","231","2593","260","355","82","3532","295","0","19","0","19","228","80","13","20","31","45","28","33",
"0500000US05055","Greene County, Arkansas","16879","336","2750","370","1839","273","11749","534","18","26","0","25","452","115","0","25","11","20","60","47",
"0500000US05057","Hempstead County, Arkansas","7971","318","3513","291","260","71","3714","331","0","22","0","22","425","152","0","22","26","26","33","34",
"0500000US05059","Hot Spring County, Arkansas","12377","343","4007","319","744","188","6779","382","20","21","0","25","780","185","0","25","10","15","37","39",
"0500000US05061","Howard County, Arkansas","5096","230","1785","207","218","94","2944","208","0","19","0","19","143","93","0","19","0","19","6","10",
"0500000US05063","Independence County, Arkansas","14268","396","3647","279","2410","328","7490","431","0","25","0","25","697","180","0","25","4","6","20","28",
"0500000US05065","Izard County, Arkansas","5049","239","589","132","1361","165","2449","215","0","19","0","19","640","145","0","19","0","19","10","17",
"0500000US05067","Jackson County, Arkansas","6095","286","2927","272","546","115","2356","241","47","58","5","8","196","79","0","19","18","18","0","19",
"0500000US05069","Jefferson County, Arkansas","26977","486","11807","534","982","200","13673","573","39","51","0","28","348","105","0","28","22","38","106","68",
"0500000US05071","Johnson County, Arkansas","9800","246","2556","248","521","134","5883","313","24","28","0","22","725","135","13","22","65","61","13","21",
"0500000US05073","Lafayette County, Arkansas","2859","160","975","131","266","80","1554","167","7","11","0","17","37","31","0","17","7","11","13","13",
"0500000US05075","Lawrence County, Arkansas","6531","189","3005","193","1103","131","1816","190","4","6","0","19","581","123","0","19","22","15","0","19",
"0500000US05077","Lee County, Arkansas","3352","195","1377","207","521","109","1374","176","0","17","0","17","66","58","0","17","14","12","0","17",
"0500000US05079","Lincoln County, Arkansas","3795","374","654","117","688","171","2267","315","0","19","0","19","153","71","0","19","20","25","13","20",
"0500000US05081","Little River County, Arkansas","5440","226","1728","231","214","96","3227","267","0","19","0","19","264","116","0","19","7","13","0","19",
"0500000US05083","Logan County, Arkansas","8464","259","2641","245","502","118","4470","277","20","24","0","22","756","121","5","7","42","45","28","26",
"0500000US05085","Lonoke County, Arkansas","26868","397","8473","485","1113","235","16835","464","0","28","0","28","378","132","0","28","19","20","50","42",
"0500000US05087","Madison County, Arkansas","6195","193","1117","179","1214","232","1939","222","0","19","0","19","1835","243","9","14","66","44","15","16",
"0500000US05089","Marion County, Arkansas","6669","312","936","121","1169","216","3494","276","14","22","0","19","1015","200","0","19","24","23","17","20",
"0500000US05091","Miller County, Arkansas","16748","439","6077","426","473","147","9862","516","19","28","0","25","276","106","0","25","0","25","41","33",
"0500000US05093","Mississippi County, Arkansas","16888","392","9148","416","738","125","6753","391","9","13","0","25","165","77","0","25","36","46","39","35",
"0500000US05095","Monroe County, Arkansas","3326","166","1340","169","260","77","1685","185","0","17","0","17","41","30","0","17","0","17","0","17",
"0500000US05097","Montgomery County, Arkansas","3761","228","580","124","773","141","1694","196","5","7","0","17","571","135","0","17","134","56","4","6",
"0500000US05099","Nevada County, Arkansas","3303","243","1209","212","294","90","1542","247","118","94","0","17","138","69","0","17","0","17","2","4",
"0500000US05101","Newton County, Arkansas","2899","200","50","40","841","172","1151","166","15","23","1","2","838","143","0","17","3","5","0","17",
"0500000US05103","Ouachita County, Arkansas","10055","389","4980","396","619","203","3845","401","0","22","0","22","585","160","0","22","10","18","16","25",
"0500000US05105","Perry County, Arkansas","3708","174","287","65","702","150","2315","234","0","19","0","19","346","113","0","19","30","37","28","30",
"0500000US05107","Phillips County, Arkansas","7498","278","4232","329","763","177","2467","299","0","19","0","19","32","28","0","19","0","19","4","7",
"0500000US05109","Pike County, Arkansas","4299","182","1259","143","451","114","2009","181","0","19","0","19","558","132","0","19","22","27","0","19",
"0500000US05111","Poinsett County, Arkansas","9437","245","3689","273","1019","174","4463","309","19","30","0","22","237","106","0","22","7","10","3","4",
"0500000US05113","Polk County, Arkansas","8204","262","1622","230","982","163","4478","332","47","54","0","22","992","171","23","19","50","53","10","15",
"0500000US05115","Pope County, Arkansas","22628","479","6404","485","608","133","14396","601","0","28","0","28","778","154","3","6","356","155","83","68",
"0500000US05117","Prairie County, Arkansas","3826","139","1033","127","538","130","2068","157","0","17","0","17","187","80","0","17","0","17","0","17",
"0500000US05119","Pulaski County, Arkansas","157083","1310","82210","1421","2616","353","70739","1594","88","61","0","28","908","202","29","38","67","40","426","136",
"0500000US05121","Randolph County, Arkansas","7455","239","2728","226","1802","260","1808","240","55","43","0","19","973","174","0","19","77","55","12","18",
"0500000US05123","St. Francis County, Arkansas","9319","283","3245","288","926","166","4975","318","0","22","0","22","146","76","0","22","2","4","25","24",
"0500000US05125","Saline County, Arkansas","43604","612","17687","749","1493","265","23567","844","15","24","0","28","722","173","0","28","0","28","120","61",
"0500000US05127","Scott County, Arkansas","3855","222","746","134","567","130","1994","202","0","19","0","19","429","129","0","19","112","70","7","15",
"0500000US05129","Searcy County, Arkansas","3271","218","77","42","925","191","1352","173","0","17","0","17","892","151","0","17","25","19","0","17",
"0500000US05131","Sebastian County, Arkansas","50670","642","24590","898","793","164","24221","891","96","75","0","28","745","181","9","13","101","70","115","74",
"0500000US05133","Sevier County, Arkansas","5854","177","1138","183","210","81","4268","271","6","10","0","19","225","75","0","19","0","19","7","17",
"0500000US05135","Sharp County, Arkansas","7354","281","463","92","2061","232","4062","311","9","15","0","19","684","163","0","19","51","41","24","26",
"0500000US05137","Stone County, Arkansas","4954","236","456","132","1602","266","2069","273","0","19","0","19","806","178","0","19","11","13","10","16",
"0500000US05139","Union County, Arkansas","15904","462","7699","488","751","164","7083","496","0","25","0","25","304","107","0","25","0","25","67","48",
"0500000US05141","Van Buren County, Arkansas","6852","254","741","117","1101","156","3963","243","6","9","0","19","814","163","5","7","186","95","36","30",
"0500000US05143","Washington County, Arkansas","85891","711","42398","979","3311","418","37015","965","61","66","0","28","2620","300","42","46","185","100","259","126",
"0500000US05145","White County, Arkansas","29263","455","8730","551","2461","289","17293","635","6","11","0","28","678","152","0","28","56","68","39","47",
"0500000US05147","Woodruff County, Arkansas","2890","149","1201","162","230","76","1412","158","0","17","0","17","37","25","0","17","0","17","10","17",
"0500000US05149","Yell County, Arkansas","7491","268","1715","254","508","146","4824","337","0","22","0","22","392","108","0","22","45","42","7","13",
"0500000US06001","Alameda County, California","572870","1547","405697","2518","8133","583","140485","2280","565","166","68","51","2130","270","1959","258","1155","235","12678","657",
"0500000US06003","Alpine County, California","299","67","12","11","122","33","16","12","12","9","0","12","136","49","0","12","0","12","1","2",
"0500000US06005","Amador County, California","14090","432","4193","301","4220","328","2547","261","37","33","8","14","2669","315","80","48","302","107","34","43",
"0500000US06007","Butte County, California","86797","860","44102","917","8642","503","23676","990","176","92","0","29","8521","520","505","141","632","172","543","166",
"0500000US06009","Calaveras County, California","17417","434","3028","344","7043","435","3035","364","91","59","41","54","3525","358","143","73","474","145","37","45",
"0500000US06011","Colusa County, California","7113","174","3760","272","478","96","2030","227","63","42","0","23","426","99","103","64","207","85","46","37",
"0500000US06013","Contra Costa County, California","392277","1405","268356","2288","5701","485","104274","2099","310","118","75","59","2531","312","3690","462","921","228","6419","572",
"0500000US06015","Del Norte County, California","9799","314","527","140","382","126","5620","387","1433","277","0","23","1604","248","24","27","120","72","89","80",
"0500000US06017","El Dorado County, California","69172","735","22892","699","19467","741","14164","688","485","131","0","29","9586","617","840","198","1404","296","334","132",
"0500000US06019","Fresno County, California","304624","1206","170548","1800","13953","636","105043","1524","475","144","66","58","4778","443","3550","422","3040","379","3171","408",
"0500000US06021","Glenn County, California","10017","225","4457","362","1102","168","2837","342","41","22","0","23","1427","185","68","42","53","37","32","40",
"0500000US06023","Humboldt County, California","54267","676","30589","904","3688","355","8634","618","656","152","6","9","9336","606","165","61","337","124","856","219",
"0500000US06025","Imperial County, California","44057","845","13482","661","1138","196","24475","841","19","30","0","29","103","72","117","71","68","48","4655","484",
"0500000US06027","Inyo County, California","8083","212","1105","182","1773","173","1708","251","578","125","0","19","2127","216","49","32","656","152","87","69",
"0500000US06029","Kern County, California","267913","1297","173960","1848","9242","592","68904","1655","257","126","5","8","4842","419","1646","308","3064","493","5993","602",
"0500000US06031","Kings County, California","42735","539","31127","865","2020","224","8086","612","68","53","0","29","453","119","492","198","245","96","244","126",
"0500000US06033","Lake County, California","25966","628","1302","238","7500","556","9260","602","3281","412","0","29","3836","403","173","91","501","145","113","63",
"0500000US06035","Lassen County, California","9493","354","1394","208","952","158","1178","202","1512","207","0","26","4173","304","37","32","228","89","19","15",
"0500000US06037","Los Angeles County, California","3306109","5533","2178854","6285","43677","1459","856045","5581","2295","299","335","113","7056","592","7828","532","4292","381","205727","2547",
"0500000US06039","Madera County, California","44759","607","14037","708","9915","520","14309","692","144","120","10","16","4629","442","321","140","928","230","466","172",
