"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","2353","87","25","13","146","33","314","45","856","70","1","2","994","96","4","4","13","12","0","14",
"0500000US02220","Sitka City and Borough, Alaska","3572","128","67","39","140","45","1449","175","1709","150","0","14","169","81","0","14","32","24","6","8",
"0500000US02230","Skagway Municipality, Alaska","411","82","1","2","2","3","20","9","348","79","0","10","35","14","0","10","4","3","1","2",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","2287","114","33","22","16","15","36","24","1323","119","34","30","794","106","0","14","51","41","0","14",
"0500000US02275","Wrangell City and Borough, Alaska","989","94","0","10","3","7","559","75","279","54","0","10","140","47","0","10","8","12","0","10",
"0500000US02282","Yakutat City and Borough, Alaska","221","36","2","3","0","10","2","3","194","34","0","10","23","14","0","10","0","10","0","10",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","1857","84","12","7","1","3","13","9","862","74","3","4","965","93","0","14","1","3","0","14",
"0500000US04001","Apache County, Arizona","21505","420","1271","202","2753","330","3728","344","15","17","10","12","13368","443","5","6","216","97","139","96",
"0500000US04003","Cochise County, Arizona","50917","825","26057","888","6098","541","17026","896","18","22","0","31","1063","224","339","151","136","88","180","105",
"0500000US04005","Coconino County, Arizona","49016","859","24316","786","4136","443","11229","753","144","97","3","5","7969","495","139","67","745","287","335","227",
"0500000US04007","Gila County, Arizona","22523","597","8200","683","2295","313","8713","689","222","150","0","31","2470","317","70","45","436","182","117","58",
"0500000US04009","Graham County, Arizona","11348","319","5627","408","458","122","4235","357","207","100","0","28","436","123","4","8","359","153","22","35",
"0500000US04011","Greenlee County, Arizona","3295","200","2056","222","85","42","1014","167","14","20","6","9","108","56","0","19","12","16","0","19",
"0500000US04012","La Paz County, Arizona","9928","443","908","214","2155","431","6135","518","232","219","4","6","143","81","3","4","264","150","84","58",
"0500000US04013","Maricopa County, Arizona","1596784","3938","429272","5108","14115","1041","1124077","5484","912","197","212","183","2295","372","10930","657","1450","327","13521","955",
"0500000US04015","Mohave County, Arizona","90413","1147","29106","1032","6023","612","52170","1299","133","137","14","22","1678","244","627","174","143","70","519","188",
"0500000US04017","Navajo County, Arizona","36406","822","10817","708","5029","483","6825","540","42","19","17","15","12997","577","88","74","400","105","191","98",
"0500000US04019","Pima County, Arizona","410942","1914","214760","2669","9274","647","178110","2917","105","52","121","86","1659","342","3249","590","561","200","3103","361",
"0500000US04021","Pinal County, Arizona","148435","1525","47477","1510","3424","596","94718","1955","176","105","0","31","499","175","925","196","275","143","941","190",
"0500000US04023","Santa Cruz County, Arizona","16049","355","5034","458","1582","246","8958","547","0","28","0","28","265","123","79","62","30","29","101","79",
"0500000US04025","Yavapai County, Arizona","101245","988","51628","1452","14278","1077","29362","1332","168","79","0","31","4268","504","673","228","681","195","187","71",
"0500000US04027","Yuma County, Arizona","74624","1047","13347","833","3364","518","53179","1256","24","23","0","31","76","45","497","146","176","100","3961","657",
"0500000US05001","Arkansas County, Arkansas","7416","273","2858","237","460","138","3968","292","4","5","0","19","97","59","0","19","17","18","12","18",
"0500000US05003","Ashley County, Arkansas","7716","261","2819","316","810","160","3877","382","0","23","0","23","159","76","4","6","47","43","0","23",
"0500000US05005","Baxter County, Arkansas","18727","414","5402","491","1995","329","10165","623","14","25","0","26","957","210","0","26","123","81","71","79",
"0500000US05007","Benton County, Arkansas","99661","734","46126","1276","7307","631","42227","1445","22","23","0","29","3273","420","102","104","394","142","210","105",
"0500000US05009","Boone County, Arkansas","15043","333","4641","410","1577","270","7114","526","0","26","0","26","1645","310","0","26","31","36","35","32",
"0500000US05011","Bradley County, Arkansas","4233","225","1048","173","733","148","2269","243","1","3","0","19","158","78","0","19","3","4","21","35",
"0500000US05013","Calhoun County, Arkansas","1754","146","698","114","238","77","759","149","0","17","0","17","59","30","0","17","0","17","0","17",
"0500000US05015","Carroll County, Arkansas","11079","413","2896","352","2025","330","5108","444","0","23","0","23","951","199","15","24","43","65","41","37",
"0500000US05017","Chicot County, Arkansas","4052","186","1489","192","587","151","1924","198","0","19","0","19","52","34","0","19","0","19","0","19",
"0500000US05019","Clark County, Arkansas","8336","347","2865","312","666","176","4165","389","0","23","0","23","615","208","0","23","18","25","7","16",
"0500000US05021","Clay County, Arkansas","6476","219","2931","201","1230","162","2047","212","1","3","0","19","258","92","0","19","9","13","0","19",
"0500000US05023","Cleburne County, Arkansas","10882","357","1982","309","2303","265","6183","407","0","23","0","23","365","91","0","23","43","32","6","10",
"0500000US05025","Cleveland County, Arkansas","3170","162","481","141","553","123","1950","222","0","17","0","17","166","64","0","17","14","16","6","9",
"0500000US05027","Columbia County, Arkansas","8456","438","3315","340","325","134","4598","456","78","83","0","23","140","82","0","23","0","23","0","23",
"0500000US05029","Conway County, Arkansas","8491","285","2238","254","650","139","4970","363","157","113","0","23","458","128","0","23","15","21","3","5",
"0500000US05031","Craighead County, Arkansas","42203","589","15448","923","2200","384","23973","1029","0","29","0","29","341","145","0","29","89","81","152","103",
"0500000US05033","Crawford County, Arkansas","24065","446","9117","623","953","211","12555","599","0","29","0","29","1291","319","20","35","0","29","129","90",
"0500000US05035","Crittenden County, Arkansas","19021","351","9190","581","876","156","8722","607","12","21","0","26","156","64","8","13","2","4","55","47",
"0500000US05037","Cross County, Arkansas","6568","228","1743","213","870","160","3800","312","2","4","0","19","134","67","0","19","0","19","19","21",
"0500000US05039","Dallas County, Arkansas","2992","219","930","182","275","86","1607","210","3","5","0","17","176","71","0","17","0","17","1","4",
"0500000US05041","Desha County, Arkansas","5059","253","2333","186","405","114","2274","247","0","19","0","19","42","33","0","19","0","19","5","6",
"0500000US05043","Drew County, Arkansas","7207","309","2341","297","892","177","3777","359","21","30","0","19","112","65","16","25","14","16","34","31",
"0500000US05045","Faulkner County, Arkansas","45091","604","15231","630","1132","202","27713","883","26","32","0","29","743","185","0","29","16","23","230","108",
"0500000US05047","Franklin County, Arkansas","6671","339","2045","285","374","141","3758","366","15","24","0","19","422","149","0","19","29","37","28","29",
"0500000US05049","Fulton County, Arkansas","5014","281","175","77","1493","268","2717","284","0","19","0","19","629","163","0","19","0","19","0","19",
"0500000US05051","Garland County, Arkansas","40906","687","12041","732","1855","380","26018","839","22","25","0","29","857","209","0","29","70","69","43","43",
"0500000US05053","Grant County, Arkansas","7049","214","2614","334","451","177","3715","308","0","19","0","19","189","83","14","23","0","19","66","67",
"0500000US05055","Greene County, Arkansas","17587","317","2369","373","1822","307","12805","491","1","4","0","26","517","194","0","26","8","11","65","51",
"0500000US05057","Hempstead County, Arkansas","8100","412","3058","333","401","192","4055","365","0","23","0","23","580","147","0","23","6","11","0","23",
"0500000US05059","Hot Spring County, Arkansas","12515","365","3896","358","808","183","6817","484","7","12","0","26","936","239","0","26","21","24","30","35",
"0500000US05061","Howard County, Arkansas","5271","217","1626","195","227","101","3138","276","0","19","0","19","243","161","14","23","8","13","15","19",
"0500000US05063","Independence County, Arkansas","14325","383","4036","360","2099","325","7462","461","0","26","0","26","669","200","9","17","34","53","16","21",
"0500000US05065","Izard County, Arkansas","4911","276","402","123","1326","223","2574","247","0","19","0","19","587","156","0","19","14","20","8","13",
"0500000US05067","Jackson County, Arkansas","6241","268","3023","314","431","103","2646","249","0","19","0","19","114","70","14","14","13","15","0","19",
"0500000US05069","Jefferson County, Arkansas","26630","582","11499","736","1077","233","13569","758","29","39","3","5","236","124","0","29","32","44","185","133",
"0500000US05071","Johnson County, Arkansas","9792","252","2618","279","605","129","5787","310","30","31","0","23","448","117","9","16","243","147","52","41",
"0500000US05073","Lafayette County, Arkansas","2898","186","1027","141","299","120","1537","161","7","12","0","17","21","25","0","17","5","8","2","4",
"0500000US05075","Lawrence County, Arkansas","6584","229","2977","228","1112","134","2040","213","0","19","0","19","439","107","0","19","16","22","0","19",
"0500000US05077","Lee County, Arkansas","3202","211","1244","183","594","116","1298","202","9","12","0","17","42","40","0","17","15","18","0","17",
"0500000US05079","Lincoln County, Arkansas","3598","493","607","177","487","199","2413","331","0","19","0","19","67","47","0","19","10","16","14","19",
"0500000US05081","Little River County, Arkansas","5292","279","1471","214","164","83","3352","269","0","19","0","19","305","127","0","19","0","19","0","19",
"0500000US05083","Logan County, Arkansas","8359","304","2449","241","419","101","4583","396","48","35","0","23","754","128","4","7","59","55","43","34",
"0500000US05085","Lonoke County, Arkansas","27218","400","9031","476","769","183","16741","576","0","29","0","29","606","195","0","29","40","35","31","40",
"0500000US05087","Madison County, Arkansas","6045","287","1142","214","1350","275","2067","293","0","19","0","19","1376","245","18","13","56","44","36","37",
"0500000US05089","Marion County, Arkansas","6918","354","884","145","1263","232","3645","339","14","23","0","19","928","216","0","19","152","132","32","33",
"0500000US05091","Miller County, Arkansas","16237","355","5921","491","554","220","9481","446","26","32","0","26","163","112","0","26","0","26","92","74",
"0500000US05093","Mississippi County, Arkansas","16623","453","8520","493","813","170","6932","512","0","26","0","26","188","97","0","26","47","51","123","106",
"0500000US05095","Monroe County, Arkansas","3234","200","1224","179","296","106","1664","194","0","17","0","17","44","35","0","17","2","4","4","6",
"0500000US05097","Montgomery County, Arkansas","3706","219","749","162","649","126","1584","209","0","17","0","17","566","149","0","17","154","72","4","6",
"0500000US05099","Nevada County, Arkansas","3188","294","1215","217","324","116","1513","244","0","17","0","17","134","70","0","17","0","17","2","4",
"0500000US05101","Newton County, Arkansas","2996","207","83","62","730","149","1275","155","14","23","0","17","858","179","0","17","3","7","33","45",
"0500000US05103","Ouachita County, Arkansas","9487","456","4399","341","489","180","4067","453","0","23","0","23","514","171","0","23","2","3","16","26",
"0500000US05105","Perry County, Arkansas","3700","205","292","77","574","125","2549","216","0","19","0","19","269","102","0","19","14","17","2","5",
"0500000US05107","Phillips County, Arkansas","7561","358","3919","342","810","178","2759","396","0","19","0","19","73","67","0","19","0","19","0","19",
"0500000US05109","Pike County, Arkansas","4215","174","1105","148","444","116","2252","190","0","19","0","19","404","114","0","19","4","7","6","11",
"0500000US05111","Poinsett County, Arkansas","9567","262","3781","308","992","189","4587","369","13","20","0","23","180","86","0","23","0","23","14","13",
"0500000US05113","Polk County, Arkansas","8114","295","1628","242","757","155","4301","354","38","56","0","19","1157","221","21","23","170","133","42","46",
"0500000US05115","Pope County, Arkansas","22863","587","5946","541","706","304","15175","658","0","29","0","29","818","178","6","11","194","92","18","25",
"0500000US05117","Prairie County, Arkansas","3755","161","893","112","519","136","2183","183","0","17","17","27","123","73","0","17","20","19","0","17",
"0500000US05119","Pulaski County, Arkansas","161652","1374","80528","1891","3173","508","76149","1885","180","96","0","29","700","168","10","18","52","59","860","259",
"0500000US05121","Randolph County, Arkansas","7294","304","2922","295","1946","285","1645","232","51","42","0","19","651","151","0","19","62","50","17","19",
"0500000US05123","St. Francis County, Arkansas","9313","338","2951","402","951","177","5321","449","0","23","0","23","35","28","0","23","0","23","55","37",
"0500000US05125","Saline County, Arkansas","45098","587","17986","793","1372","273","24928","814","17","28","0","29","693","282","0","29","15","25","87","73",
"0500000US05127","Scott County, Arkansas","4114","208","669","145","491","135","2306","239","40","49","0","19","439","112","0","19","158","81","11","13",
"0500000US05129","Searcy County, Arkansas","3235","171","73","45","950","185","1356","177","0","17","0","17","841","141","0","17","10","14","5","8",
"0500000US05131","Sebastian County, Arkansas","52026","567","24586","1000","812","282","25548","1030","100","81","0","29","715","197","21","25","90","54","154","82",
"0500000US05133","Sevier County, Arkansas","5690","244","1120","177","178","89","4101","289","5","8","0","19","282","118","0","19","0","19","4","18",
"0500000US05135","Sharp County, Arkansas","7315","342","323","97","2087","249","4160","349","10","16","0","19","664","171","0","19","45","37","26","38",
"0500000US05137","Stone County, Arkansas","4866","304","478","171","1688","284","1996","254","0","19","0","19","678","170","0","19","7","11","19","31",
"0500000US05139","Union County, Arkansas","15855","405","7598","475","821","286","7125","505","0","26","0","26","252","103","0","26","17","30","42","34",
"0500000US05141","Van Buren County, Arkansas","7220","292","844","180","1582","283","4103","302","0","19","0","19","627","127","6","8","13","15","45","51",
"0500000US05143","Washington County, Arkansas","89094","747","42224","1367","3719","450","40043","1453","119","114","0","29","2565","386","49","54","119","78","256","146",
"0500000US05145","White County, Arkansas","28903","527","7777","584","2160","339","18292","868","7","11","0","29","567","178","0","29","62","76","38","27",
"0500000US05147","Woodruff County, Arkansas","3002","176","1275","159","269","86","1419","194","0","17","0","17","36","27","0","17","0","17","3","7",
"0500000US05149","Yell County, Arkansas","7797","264","1771","233","468","147","5060","333","0","23","0","23","386","140","0","23","59","45","53","57",
"0500000US06001","Alameda County, California","573174","1395","397155","2443","8782","588","148944","2311","419","146","139","105","1797","313","2587","310","1139","234","12212","957",
"0500000US06003","Alpine County, California","397","79","11","12","158","55","40","36","17","13","0","13","144","48","19","21","7","8","1","2",
"0500000US06005","Amador County, California","14844","451","4810","439","3751","382","3668","454","42","49","7","11","2240","314","139","117","133","64","54","41",
"0500000US06007","Butte County, California","83879","885","41480","1313","8728","801","24298","1020","102","49","21","35","7289","559","848","179","558","166","555","204",
"0500000US06009","Calaveras County, California","16958","557","3172","421","6998","563","2696","405","195","199","0","28","3328","442","152","73","417","143","0","28",
"0500000US06011","Colusa County, California","7329","163","3608","254","496","116","2414","232","87","54","0","25","317","86","148","84","249","148","10","14",
"0500000US06013","Contra Costa County, California","398299","1065","270465","2426","6468","708","106861","2189","338","144","205","134","2468","414","5598","683","773","198","5123","582",
"0500000US06015","Del Norte County, California","9805","313","444","151","319","113","5290","415","1487","276","0","25","1921","340","39","38","75","61","230","162",
"0500000US06017","El Dorado County, California","73078","874","24552","802","21449","1037","15633","984","364","132","0","31","8849","615","737","174","1252","317","242","102",
"0500000US06019","Fresno County, California","310097","1237","173187","2331","14693","774","106701","2188","612","230","0","31","4088","428","5637","623","2354","377","2825","508",
"0500000US06021","Glenn County, California","10216","234","4148","400","1212","181","3338","370","20","14","0","25","1243","187","99","66","89","56","67","56",
"0500000US06023","Humboldt County, California","54120","782","29334","872","4367","481","8797","636","503","129","0","31","9675","753","355","127","376","148","713","228",
"0500000US06025","Imperial County, California","45768","812","16806","934","1111","230","25206","964","12","22","0","31","107","84","110","73","70","66","2346","396",
"0500000US06027","Inyo County, California","7954","238","870","201","1713","197","1762","270","618","141","2","3","2339","224","35","23","545","131","70","48",
"0500000US06029","Kern County, California","273556","1327","169162","2466","9460","698","80175","2382","406","162","23","31","4289","551","2812","502","2835","509","4394","565",
"0500000US06031","Kings County, California","43604","423","31504","736","1773","234","8841","608","39","42","0","31","290","81","568","214","209","99","380","191",
"0500000US06033","Lake County, California","25508","604","1364","302","7270","515","9421","700","2743","384","0","31","3821","425","207","124","517","180","165","125",
"0500000US06035","Lassen County, California","9172","356","1420","192","1025","176","1308","184","1406","211","0","28","3718","309","13","15","269","92","13","14",
"0500000US06037","Los Angeles County, California","3332504","5051","2172758","6443","49769","1591","888926","5839","2635","394","443","138","6862","577","11378","775","5077","542","194656","2839",
