"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Utility gas","Margin of Error!!Total:!!Utility gas","Estimate!!Total:!!Bottled, tank, or LP gas","Margin of Error!!Total:!!Bottled, tank, or LP gas","Estimate!!Total:!!Electricity","Margin of Error!!Total:!!Electricity","Estimate!!Total:!!Fuel oil, kerosene, etc.","Margin of Error!!Total:!!Fuel oil, kerosene, etc.","Estimate!!Total:!!Coal or coke","Margin of Error!!Total:!!Coal or coke","Estimate!!Total:!!Wood","Margin of Error!!Total:!!Wood","Estimate!!Total:!!Solar energy","Margin of Error!!Total:!!Solar energy","Estimate!!Total:!!Other fuel","Margin of Error!!Total:!!Other fuel","Estimate!!Total:!!No fuel used","Margin of Error!!Total:!!No fuel used",
"0500000US01001","Autauga County, Alabama","21856","424","6818","469","2108","368","12697","655","10","15","0","30","139","109","0","30","0","30","84","81",
"0500000US01003","Baldwin County, Alabama","87190","1307","8193","808","1720","318","76406","1674","32","33","0","30","358","163","39","44","11","18","431","237",
"0500000US01005","Barbour County, Alabama","9088","301","549","112","903","200","7521","320","30","44","0","24","50","38","0","24","8","11","27","30",
"0500000US01007","Bibb County, Alabama","7083","289","1669","222","688","202","4456","367","0","24","0","24","232","150","0","24","10","17","28","28",
"0500000US01009","Blount County, Alabama","21300","411","2603","350","2090","384","16199","609","10","13","0","30","274","113","18","30","4","6","102","62",
"0500000US01011","Bullock County, Alabama","3419","222","188","78","676","199","2510","283","0","20","0","20","45","63","0","20","0","20","0","20",
"0500000US01013","Butler County, Alabama","6531","290","1009","170","1165","192","4248","277","0","20","0","20","87","45","0","20","0","20","22","19",
"0500000US01015","Calhoun County, Alabama","44295","619","12506","705","2715","350","28188","885","30","31","0","30","570","224","0","30","28","31","258","129",
"0500000US01017","Chambers County, Alabama","13123","445","2294","319","1250","247","9242","477","12","18","0","27","211","113","0","27","15","23","99","83",
"0500000US01019","Cherokee County, Alabama","9692","442","1157","198","2271","295","5927","422","11","18","0","24","261","106","0","24","54","69","11","12",
"0500000US01021","Chilton County, Alabama","16562","453","1189","222","2916","454","12116","597","26","28","0","27","265","126","0","27","2","6","48","45",
"0500000US01023","Choctaw County, Alabama","5211","218","185","74","1098","192","3655","248","18","26","0","20","248","83","0","20","0","20","7","10",
"0500000US01025","Clarke County, Alabama","8250","333","1975","268","1266","216","4827","361","11","11","0","24","119","64","0","24","0","24","52","43",
"0500000US01027","Clay County, Alabama","5399","251","1145","213","655","170","3102","270","0","20","9","14","451","216","0","20","0","20","37","44",
"0500000US01029","Cleburne County, Alabama","5598","193","380","126","1283","217","3581","287","17","28","0","20","230","99","0","20","92","115","15","18",
"0500000US01031","Coffee County, Alabama","20478","414","1341","228","932","153","17974","506","5","7","0","30","32","17","0","30","3","4","191","78",
"0500000US01033","Colbert County, Alabama","22640","528","6822","553","1681","346","13821","634","66","48","50","77","80","44","8","14","33","33","79","77",
"0500000US01035","Conecuh County, Alabama","4187","265","694","160","543","190","2832","284","8","14","0","20","96","45","0","20","0","20","14","15",
"0500000US01037","Coosa County, Alabama","3824","206","183","69","844","187","2605","217","9","14","0","20","158","79","0","20","18","23","7","8",
"0500000US01039","Covington County, Alabama","14296","347","2176","226","1080","182","10896","389","10","18","0","27","79","43","0","27","0","27","55","38",
"0500000US01041","Crenshaw County, Alabama","4653","162","599","114","694","116","3248","187","21","27","0","20","57","35","0","20","13","16","21","17",
"0500000US01043","Cullman County, Alabama","32939","529","3640","409","3661","404","24485","860","193","137","52","56","615","195","0","30","0","30","293","154",
"0500000US01045","Dale County, Alabama","19470","374","1683","244","559","148","16954","420","11","14","7","11","58","50","0","27","13","19","185","80",
"0500000US01047","Dallas County, Alabama","14385","422","5752","508","1448","278","6902","513","0","27","0","27","33","23","0","27","9","13","241","183",
"0500000US01049","DeKalb County, Alabama","25601","548","2729","445","4549","431","17635","760","58","40","0","30","378","125","0","30","60","49","192","76",
"0500000US01051","Elmore County, Alabama","31630","647","5438","598","3092","448","22685","760","15","17","11","16","123","68","0","30","55","76","211","115",
"0500000US01053","Escambia County, Alabama","12878","566","1177","207","664","177","10798","625","0","27","0","27","93","56","0","27","1","4","145","124",
"0500000US01055","Etowah County, Alabama","38289","702","13312","694","2003","294","22524","696","93","61","0","30","323","119","0","30","0","30","34","23",
"0500000US01057","Fayette County, Alabama","6204","256","1313","249","758","155","3913","315","28","30","11","12","155","74","0","20","12","22","14","13",
"0500000US01059","Franklin County, Alabama","10955","379","3347","375","709","224","6765","472","29","27","0","27","96","57","0","27","0","27","9","12",
"0500000US01061","Geneva County, Alabama","10303","322","514","196","386","135","9224","426","34","29","0","24","64","41","27","29","0","24","54","37",
"0500000US01063","Greene County, Alabama","2849","191","546","194","528","138","1746","224","0","18","0","18","17","59","0","18","0","18","12","14",
"0500000US01065","Hale County, Alabama","5133","251","698","148","618","154","3638","291","0","20","0","20","128","91","0","20","16","24","35","30",
"0500000US01067","Henry County, Alabama","6404","277","234","82","386","117","5678","284","0","20","0","20","62","41","0","20","8","12","36","33",
"0500000US01069","Houston County, Alabama","41095","345","2280","167","434","85","37952","358","24","20","2","3","80","30","5","5","5","5","313","69",
"0500000US01071","Jackson County, Alabama","20276","511","2101","269","2893","298","14471","559","25","32","0","30","646","147","0","30","2","2","138","97",
"0500000US01073","Jefferson County, Alabama","264105","1463","133601","2202","4843","800","123479","2651","177","94","107","79","362","148","9","15","231","102","1296","481",
"0500000US01075","Lamar County, Alabama","5351","272","1239","177","662","158","3233","280","33","44","0","20","135","77","0","20","37","40","12","14",
"0500000US01077","Lauderdale County, Alabama","37928","514","9755","679","2215","298","24987","902","75","51","0","30","461","142","0","30","22","24","413","171",
"0500000US01079","Lawrence County, Alabama","12469","325","2036","260","1203","234","9005","465","21","20","0","27","129","60","0","27","14","24","61","42",
"0500000US01081","Lee County, Alabama","63122","839","10883","852","1821","405","49833","1315","0","30","0","30","206","127","7","12","63","50","309","141",
"0500000US01083","Limestone County, Alabama","37987","502","5597","654","2351","469","29437","784","124","83","36","42","204","109","0","30","60","81","178","101",
"0500000US01085","Lowndes County, Alabama","3878","154","251","92","1086","157","2490","176","0","20","0","20","18","19","0","20","15","16","18","16",
"0500000US01087","Macon County, Alabama","7136","331","2358","212","1182","185","3446","321","0","20","0","20","33","24","0","20","111","108","6","8",
"0500000US01089","Madison County, Alabama","156305","1115","33760","1156","5044","583","115481","1783","176","101","6","9","866","346","5","8","50","36","917","393",
"0500000US01091","Marengo County, Alabama","7248","316","1276","255","964","173","4868","368","0","20","0","20","86","50","0","20","0","20","54","32",
"0500000US01093","Marion County, Alabama","11131","404","4382","432","565","142","5953","416","8","14","0","24","161","86","0","24","3","5","59","71",
"0500000US01095","Marshall County, Alabama","35439","490","9009","595","1797","331","24071","764","10","13","0","30","352","142","0","30","19","14","181","112",
"0500000US01097","Mobile County, Alabama","158045","1246","56174","1658","2032","346","98160","1852","103","73","52","87","686","238","11","19","101","72","726","164",
"0500000US01099","Monroe County, Alabama","7333","305","683","139","635","179","5841","348","15","22","0","24","117","69","0","24","5","10","37","37",
"0500000US01101","Montgomery County, Alabama","89134","970","41274","1330","1771","270","45394","1274","28","22","8","13","234","99","0","30","37","30","388","189",
"0500000US01103","Morgan County, Alabama","47459","585","9581","743","2481","428","34473","924","8","15","0","30","484","159","0","30","112","149","320","145",
"0500000US01105","Perry County, Alabama","2847","229","789","207","470","163","1494","234","6","9","0","18","88","95","0","18","0","18","0","18",
"0500000US01107","Pickens County, Alabama","6993","306","1197","194","1010","148","4332","307","98","80","0","20","270","123","0","20","33","26","53","35",
"0500000US01109","Pike County, Alabama","11508","492","1620","305","541","134","9128","520","21","27","0","27","103","60","5","6","24","17","66","43",
"0500000US01111","Randolph County, Alabama","8607","342","701","139","2002","305","5539","298","39","46","0","24","226","102","0","24","42","57","58","56",
"0500000US01113","Russell County, Alabama","23141","483","3554","436","1409","249","17970","619","38","57","0","30","100","62","0","30","4","6","66","45",
"0500000US01115","St. Clair County, Alabama","33218","567","8028","703","2548","431","22227","863","0","30","0","30","270","135","0","30","58","67","87","83",
"0500000US01117","Shelby County, Alabama","82005","620","32912","971","2435","322","45863","1069","41","35","0","30","211","85","0","30","65","61","478","179",
"0500000US01119","Sumter County, Alabama","4808","217","509","180","1034","181","3044","301","39","47","3","6","153","83","0","20","9","17","17","25",
"0500000US01121","Talladega County, Alabama","31778","584","7205","586","3526","597","20456","803","116","106","0","30","359","124","0","30","0","30","116","69",
"0500000US01123","Tallapoosa County, Alabama","16380","454","2058","316","2116","326","11805","565","23","34","0","27","283","127","0","27","33","29","62","45",
"0500000US01125","Tuscaloosa County, Alabama","81790","975","22608","1083","2061","335","56445","1421","25","27","0","30","446","186","16","28","38","36","151","61",
"0500000US01127","Walker County, Alabama","24646","400","2898","338","1649","286","19497","557","92","73","0","30","333","137","16","28","38","55","123","72",
"0500000US01129","Washington County, Alabama","5261","333","337","98","843","199","3798","313","0","20","0","20","263","101","0","20","0","20","20","22",
