"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Utility gas","Margin of Error!!Total:!!Utility gas","Estimate!!Total:!!Bottled, tank, or LP gas","Margin of Error!!Total:!!Bottled, tank, or LP gas","Estimate!!Total:!!Electricity","Margin of Error!!Total:!!Electricity","Estimate!!Total:!!Fuel oil, kerosene, etc.","Margin of Error!!Total:!!Fuel oil, kerosene, etc.","Estimate!!Total:!!Coal or coke","Margin of Error!!Total:!!Coal or coke","Estimate!!Total:!!Wood","Margin of Error!!Total:!!Wood","Estimate!!Total:!!Solar energy","Margin of Error!!Total:!!Solar energy","Estimate!!Total:!!Other fuel","Margin of Error!!Total:!!Other fuel","Estimate!!Total:!!No fuel used","Margin of Error!!Total:!!No fuel used",
"0500000US28071","Lafayette County, Mississippi","18721","626","5266","546","2494","349","10517","628","17","21","0","30","319","100","21","35","5","10","82","57",
"0500000US28073","Lamar County, Mississippi","22116","455","2936","336","1333","293","17554","613","30","34","0","30","202","103","0","30","0","30","61","61",
"0500000US28075","Lauderdale County, Mississippi","29736","546","7137","534","2195","355","19762","691","13","19","0","30","514","200","0","30","0","30","115","73",
"0500000US28077","Lawrence County, Mississippi","4849","178","429","91","1015","205","3230","212","30","29","0","20","117","65","3","5","17","15","8","13",
"0500000US28079","Leake County, Mississippi","8105","294","1149","190","2230","269","4353","349","0","24","0","24","344","135","0","24","0","24","29","36",
"0500000US28081","Lee County, Mississippi","32099","539","11327","575","2482","296","17915","659","0","30","0","30","267","128","0","30","27","30","81","41",
"0500000US28083","Leflore County, Mississippi","9962","342","6365","369","699","158","2854","270","7","11","0","24","0","24","0","24","4","6","33","30",
"0500000US28085","Lincoln County, Mississippi","12699","433","1997","322","1701","300","8714","469","0","27","0","27","219","132","0","27","6","11","62","49",
"0500000US28087","Lowndes County, Mississippi","22436","534","7598","544","1430","214","13113","616","34","35","0","30","128","63","0","30","12","18","121","60",
"0500000US28089","Madison County, Mississippi","39635","567","20713","695","2992","412","15772","724","0","30","0","30","71","71","0","30","35","33","52","38",
"0500000US28091","Marion County, Mississippi","9483","322","1018","197","1514","312","6662","417","0","24","0","24","176","95","0","24","0","24","113","58",
"0500000US28093","Marshall County, Mississippi","12772","506","2814","365","3863","489","5566","436","56","60","0","27","398","153","0","27","51","53","24","24",
"0500000US28095","Monroe County, Mississippi","13966","356","3290","290","2362","299","8008","433","43","48","0","27","250","99","0","27","0","27","13","18",
"0500000US28097","Montgomery County, Mississippi","4539","208","1750","216","1496","251","1120","187","26","40","0","20","147","78","0","20","0","20","0","20",
"0500000US28099","Neshoba County, Mississippi","10657","300","1670","261","2389","280","6212","354","8","13","0","24","295","113","0","24","36","45","47","36",
"0500000US28101","Newton County, Mississippi","8037","272","1213","197","1300","219","5197","320","27","35","0","24","228","99","0","24","11","18","61","50",
"0500000US28103","Noxubee County, Mississippi","3986","198","958","164","894","197","1997","226","10","16","0","20","108","78","0","20","19","19","0","20",
"0500000US28105","Oktibbeha County, Mississippi","17798","545","4450","334","1694","301","11393","602","21","44","0","27","176","97","0","27","27","31","37","38",
"0500000US28107","Panola County, Mississippi","12488","360","2762","420","4311","469","5025","533","86","75","0","27","244","136","0","27","22","31","38","43",
"0500000US28109","Pearl River County, Mississippi","21020","538","1207","248","1368","277","18092","580","51","45","0","30","127","92","0","30","89","79","86","48",
"0500000US28111","Perry County, Mississippi","4623","199","217","79","473","105","3750","232","11","18","0","20","147","69","0","20","0","20","25","29",
"0500000US28113","Pike County, Mississippi","14404","431","2896","316","1116","220","10156","446","10","15","0","27","140","59","0","27","28","27","58","46",
"0500000US28115","Pontotoc County, Mississippi","10783","318","3858","332","978","202","5682","377","2","7","0","27","217","84","0","27","2","5","44","45",
"0500000US28117","Prentiss County, Mississippi","9145","337","3571","352","1262","301","4155","358","11","15","0","24","116","75","0","24","0","24","30","38",
"0500000US28119","Quitman County, Mississippi","3027","110","1371","159","569","100","1056","129","0","18","0","18","18","23","0","18","0","18","13","16",
"0500000US28121","Rankin County, Mississippi","55909","651","24846","903","4446","432","26083","1005","38","47","0","30","394","140","11","19","11","14","80","57",
"0500000US28123","Scott County, Mississippi","10180","305","2254","344","2393","361","5304","434","30","47","0","24","135","80","0","24","0","24","64","58",
"0500000US28125","Sharkey County, Mississippi","1751","125","902","133","257","95","561","128","0","13","0","13","28","30","0","13","3","5","0","13",
"0500000US28127","Simpson County, Mississippi","9486","434","1679","269","1931","357","5493","524","17","22","0","24","357","187","0","24","0","24","9","15",
"0500000US28129","Smith County, Mississippi","5820","316","613","160","1403","279","3569","349","35","50","0","20","200","96","0","20","0","20","0","20",
"0500000US28131","Stone County, Mississippi","6334","266","557","175","378","146","5302","280","22","35","0","20","62","62","0","20","13","21","0","20",
"0500000US28133","Sunflower County, Mississippi","8322","263","5124","285","785","132","2284","242","4","6","11","17","9","14","10","18","39","49","56","56",
"0500000US28135","Tallahatchie County, Mississippi","4369","363","1060","227","1658","232","1533","271","0","20","0","20","116","67","0","20","2","4","0","20",
"0500000US28137","Tate County, Mississippi","10324","328","1921","274","3079","385","4944","436","13","23","0","24","349","146","0","24","18","21","0","24",
"0500000US28139","Tippah County, Mississippi","7834","388","3631","308","671","190","3210","387","37","42","0","24","237","134","0","24","0","24","48","51",
